Alias,SubmissionTime,AvgLapTime,Rank,LeaderboardSubmissionStatusType,RankingScore
Vikrant7,1569759386999,20188,551,SUCCESS,20188
DeepSoft,1567596583201,20199,552,SUCCESS,20199
Lauda,1568978754497,20219,553,SUCCESS,20219
theNvN,1568124917311,20252,554,SUCCESS,20252
ubbdeepracer,1569772312789,20291,555,SUCCESS,20291
JuanCadena,1567714085731,20293,556,SUCCESS,20293
skywalker,1569161797279,20323,557,SUCCESS,20323
bgdn,1569710535757,20364,558,SUCCESS,20364
PICO,1568319433050,20375,559,SUCCESS,20375
zabalari,1567533638291,20381,560,SUCCESS,20381
poconnell732,1567489824697,20397,561,SUCCESS,20397
Roldy,1568742518847,20416,562,SUCCESS,20416
Divit-Bui,1568070133288,20420,563,SUCCESS,20420
ykirpichev,1568230661441,20429,564,SUCCESS,20429
Milo,1569205169823,20432,565,SUCCESS,20432
Masked-Fox,1569593432118,20438,566,SUCCESS,20438
talkshowghost,1569607604715,20456,567,SUCCESS,20456
Reinforcer,1569357349505,20472,568,SUCCESS,20472
awiens,1568712239286,20478,569,SUCCESS,20478
Numentar,1569339388084,20492,570,SUCCESS,20492
Nijino,1568022617182,20493,571,SUCCESS,20493
hupe1980,1567704530475,20494,572,SUCCESS,20494
SMYKsMagicBullet,1567409358804,20521,573,SUCCESS,20521
leedonguk,1567514496855,20568,574,SUCCESS,20568
JaswanthBandlamudi,1568279997115,20666,575,SUCCESS,20666
StavrosDimopoulos,1569499468747,20679,576,SUCCESS,20679
dotcosmos,1569854524951,20681,577,SUCCESS,20681
ladrians,1569876057686,20723,578,SUCCESS,20723
tobwiens,1567336378838,20743,579,SUCCESS,20743
Tampa-2-AIRacer,1569545168911,20754,580,SUCCESS,20754
matsu-SMC,1569297378757,20757,581,SUCCESS,20757
Team4Test,1569876008808,20765,582,SUCCESS,20765
Shibaken,1567635343285,20774,583,SUCCESS,20774
UmerSaadia,1569522399383,20810,584,SUCCESS,20810
Strelka,1569328447741,20812,585,SUCCESS,20812
umi,1569578718214,20855,586,SUCCESS,20855
Enhardened,1567452085042,20889,587,SUCCESS,20889
carlo98-aimonin,1567515987944,20906,588,SUCCESS,20906
trainocate,1567565325749,20951,589,SUCCESS,20951
Rakesh-Arumalla,1567622136122,20954,590,SUCCESS,20954
matadorable2,1568934812865,20967,591,SUCCESS,20967
094459GTX,1568713690241,20979,592,SUCCESS,20979
pielo2,1568449176051,20985,593,SUCCESS,20985
CarlosAndreMarquesMoreira,1569265501951,20988,594,SUCCESS,20988
test3,1568714871024,21007,595,SUCCESS,21007
Trey,1568319288435,21026,596,SUCCESS,21026
MIon,1569576195245,21028,597,SUCCESS,21028
Blindedone,1568364649017,21031,598,SUCCESS,21031
mzddoul,1569373281818,21043,599,SUCCESS,21043
Manas7,1569836461032,21065,600,SUCCESS,21065
Lioness,1569552156798,21086,601,SUCCESS,21086
cjbayron,1567488117290,21116,602,SUCCESS,21116
DeepVerde,1568318824921,21128,603,SUCCESS,21128
funakisu,1569864838912,21160,604,SUCCESS,21160
fdavi2005,1569611036338,21208,605,SUCCESS,21208
hoshino01,1569286543378,21220,606,SUCCESS,21220
vimana108,1569770178308,21230,607,SUCCESS,21230
Gon,1567786607125,21263,608,SUCCESS,21263
Siri,1569745019485,21270,609,SUCCESS,21270
Klambrike,1569879773742,21290,610,SUCCESS,21290
ssingh,1569437857285,21292,611,SUCCESS,21292
AvilaTech27,1567539139172,21311,612,SUCCESS,21311
Lazy-Rider,1567320082194,21328,613,SUCCESS,21328
thisracerace,1569425047350,21340,614,SUCCESS,21340
AlaaEmad,1569004836943,21360,615,SUCCESS,21360
ST,1567977943248,21364,616,SUCCESS,21364
ohh-yeah,1567935893145,21369,617,SUCCESS,21369
FordPrefect,1567394013312,21399,618,SUCCESS,21399
JPMC-Vega-Hyderabad,1569313159908,21419,619,SUCCESS,21419
Dwoppp,1567691363785,21451,620,SUCCESS,21451
PENG,1569708120540,21463,621,SUCCESS,21463
cladeira,1567487204438,21467,622,SUCCESS,21467
GabaRacerX,1569829348104,21476,623,SUCCESS,21476
raulserrano223,1569432526936,21485,624,SUCCESS,21485
PiRacer,1568312474420,21504,625,SUCCESS,21504
McLaren-MP4-4,1569602142859,21543,626,SUCCESS,21543
Voltecker-DevelopersIO,1567409083849,21553,627,SUCCESS,21553
jasper-north,1567538378740,21556,628,SUCCESS,21556
Yoshishima,1568069358679,21584,629,SUCCESS,21584
London-loop,1568171113592,21648,630,SUCCESS,21648
ananda-basak,1568149196322,21738,631,SUCCESS,21738
pion,1567711440626,21761,632,SUCCESS,21761
BradleyWarrior,1568055374897,21790,633,SUCCESS,21790
IrinaGr,1567695297682,21822,634,SUCCESS,21822
dream-team-Aug-2019,1567472604288,21827,635,SUCCESS,21827
Simuchand,1568337956927,21837,636,SUCCESS,21837
DubzToretto,1568647170537,21838,637,SUCCESS,21838
MyRacer-league,1569686253769,21856,638,SUCCESS,21856
abhinav-prime,1567617395301,21865,639,SUCCESS,21865
Sach-1-reinvent,1568967986238,21972,640,SUCCESS,21972
CmRacer3,1567673559931,21995,641,SUCCESS,21995
Basheer88,1569605133104,22022,642,SUCCESS,22022
runaway-model,1567416419978,22037,643,SUCCESS,22037
zempleni,1567413578214,22038,644,SUCCESS,22038
Bikxs,1569412862708,22179,645,SUCCESS,22179
PinewoodDerbyMk,1569878974261,22190,646,SUCCESS,22190
myFirstModel09162019,1568751661366,22217,647,SUCCESS,22217
jeremyforan,1569797717443,22247,648,SUCCESS,22247
thisisapen,1567876904798,22276,649,SUCCESS,22276
rasu3003,1569667082636,22278,650,SUCCESS,22278
jainil,1568396717729,22292,651,SUCCESS,22292
mookiefdr,1569849362072,22300,652,SUCCESS,22300
Yash,1567768472027,22305,653,SUCCESS,22305
DandE01,1567511237304,22364,654,SUCCESS,22364
Tampa-3-SpdRacer,1568309218386,22374,655,SUCCESS,22374
falcon-racer,1568269925790,22396,656,SUCCESS,22396
Gungz,1567928504236,22426,657,SUCCESS,22426
1stracebyas,1569308851595,22522,658,SUCCESS,22522
ebegen,1569580652641,22543,659,SUCCESS,22543
SM-MaxSpeed20deg,1569685592472,22562,660,SUCCESS,22562
FatBoySalimShady,1567423667396,22677,661,SUCCESS,22677
Astonishing,1569146183461,22715,662,SUCCESS,22715
saketh-saraswathi,1569776675768,22745,663,SUCCESS,22745
Sankalp,1569867579686,22747,664,SUCCESS,22747
dsd,1568363628602,22753,665,SUCCESS,22753
B2B-test,1569886647212,22797,666,SUCCESS,22797
RacerY,1567970827638,22810,667,SUCCESS,22810
EAjagun,1569839947592,22823,668,SUCCESS,22823
racedracer,1569151963510,22825,669,SUCCESS,22825
PartyLikeaGronkStar,1569016513354,22892,670,SUCCESS,22892
FJYSK,1569875271183,22976,671,SUCCESS,22976
Altair,1569789466898,23025,672,SUCCESS,23025
AaronChockla,1567538307481,23038,673,SUCCESS,23038
ceroso398,1569775954907,23112,674,SUCCESS,23112
temp01,1567596830716,23115,675,SUCCESS,23115
TAM-AstroBoy-092519-1,1569558631642,23125,676,SUCCESS,23125
Breezy,1567895670371,23244,677,SUCCESS,23244
TheHound-CiscoGIS,1569602283812,23255,678,SUCCESS,23255
VariRacingTeam,1568255970911,23283,679,SUCCESS,23283
jay,1568800051426,23301,680,SUCCESS,23301
asrivast,1569774785178,23369,681,SUCCESS,23369
MCSH,1568743517694,23380,682,SUCCESS,23380
TEAMMCMILLION,1568657189694,23391,683,SUCCESS,23391
Metalicurt,1568206203800,23443,684,SUCCESS,23443
innameofdiya,1567401849238,23515,685,SUCCESS,23515
Primo-Racer,1569887339057,23541,686,SUCCESS,23541
bluezone1,1567648637230,23542,687,SUCCESS,23542
RDWRER,1569688418529,23617,688,SUCCESS,23617
Aqours,1569765496162,23666,689,SUCCESS,23666
tracksplitter,1568838443496,23716,690,SUCCESS,23716
erniwolf,1569710745813,23775,691,SUCCESS,23775
Asad-reward-formula,1568451935588,23898,692,SUCCESS,23898
Avocadont,1569037052799,23967,693,SUCCESS,23967
sangin,1567592023268,24000,694,SUCCESS,24000
MilesBehind,1568462058044,24053,695,SUCCESS,24053
entonytocco,1569319731980,24055,696,SUCCESS,24055
Aravind-Deepracer-v2-challenger,1568627049825,24157,697,SUCCESS,24157
Speedsters2,1568918704414,24166,698,SUCCESS,24166
DeepSpider,1567361272273,24253,699,SUCCESS,24253
iRusH,1569230054604,24289,700,SUCCESS,24289
Zhandos,1568841274649,24438,701,SUCCESS,24438
Gamekiller77-CiscoGIS,1569603754398,24448,702,SUCCESS,24448
AYAAN,1567592056549,24450,703,SUCCESS,24450
tengshiquan,1569857693443,24557,704,SUCCESS,24557
racer-max,1568134989187,24603,705,SUCCESS,24603
blade-runner,1569838090069,24647,706,SUCCESS,24647
Sub10,1568221015062,24651,707,SUCCESS,24651
Binit,1567329421500,24732,708,SUCCESS,24732
vgutta,1569502968660,24736,709,SUCCESS,24736
VladRum,1567901470600,24762,710,SUCCESS,24762
SurajP,1569334482063,24791,711,SUCCESS,24791
armandojimenezdev,1568820903491,24791,712,SUCCESS,24791
FerrariF1Leclerc,1568149811268,24807,713,SUCCESS,24807
VKont-Racer,1569314624478,24814,714,SUCCESS,24814
1,1567642595027,24835,715,SUCCESS,24835
MSJose,1567521640729,24841,716,SUCCESS,24841
Razdeep,1567743675026,24962,717,SUCCESS,24962
gre-mlin,1569758694036,25141,718,SUCCESS,25141
KENSAKU-MMRC,1567734007995,25250,719,SUCCESS,25250
AlexAhumada,1568385108020,25276,720,SUCCESS,25276
Odisea,1567908091265,25317,721,SUCCESS,25317
Easytocloud-WL-Racer,1569669734205,25371,722,SUCCESS,25371
YvesAWS,1569851039865,25402,723,SUCCESS,25402
Hernan-Dario-Rodriguez-Sanchez,1569420168131,25423,724,SUCCESS,25423
skyisthelimit,1567577653066,25502,725,SUCCESS,25502
qwer,1567598141375,25564,726,SUCCESS,25564
hyun,1567609960783,25609,727,SUCCESS,25609
GuschinS,1568372811679,25656,728,SUCCESS,25656
Oliver,1569857991824,25755,729,SUCCESS,25755
Linkrun,1567637594906,25756,730,SUCCESS,25756
Chicago-3-DeepDsh,1569089984863,25783,731,SUCCESS,25783
AlkomzRacer1,1568748136888,25803,732,SUCCESS,25803
Chim-chim,1568869352289,25865,733,SUCCESS,25865
League-racer,1569126052308,25939,734,SUCCESS,25939
forbas,1568201191646,25942,735,SUCCESS,25942
swallow,1567942359998,25953,736,SUCCESS,25953
FerrariSawaari,1568778036995,25962,737,SUCCESS,25962
aws-jrmarks,1568122456197,26097,738,SUCCESS,26097
matoo125,1569857723490,26123,739,SUCCESS,26123
KiranRajput,1568181028220,26126,740,SUCCESS,26126
arka,1569838119182,26167,741,SUCCESS,26167
meln1k,1569783884621,26279,742,SUCCESS,26279
cakraocha,1569766335886,26283,743,SUCCESS,26283
arcspeeder,1569885994585,26351,744,SUCCESS,26351
Rorz,1568295687292,26393,745,SUCCESS,26393
TOM1,1567638108118,26441,746,SUCCESS,26441
LightningSpeed,1567569907014,26523,747,SUCCESS,26523
Sven,1569859660470,26667,748,SUCCESS,26667
shasha,1569376479448,26719,749,SUCCESS,26719
SGeesara,1569649106930,26737,750,SUCCESS,26737
KPMG-are-not-a-big-4-consultancy,1567509859298,26745,751,SUCCESS,26745
ADdiprazer,1568708666731,26752,752,SUCCESS,26752
Govind,1569584884249,26828,753,SUCCESS,26828
coolestracerever,1569101582991,27022,754,SUCCESS,27022
Comet,1569430041521,27045,755,SUCCESS,27045
RMx,1569472377074,27094,756,SUCCESS,27094
Wisdom,1569847825546,27110,757,SUCCESS,27110
GTDrop,1569508259565,27144,758,SUCCESS,27144
teer,1567596624299,27160,759,SUCCESS,27160
League1,1568046043151,27243,760,SUCCESS,27243
newtron,1569770422993,27244,761,SUCCESS,27244
ricc,1569313352202,27246,762,SUCCESS,27246
TofuDelivery,1567732579026,27277,763,SUCCESS,27277
AWS-LG-2197,1567896240807,27317,764,SUCCESS,27317
Deeppor,1569279203775,27336,765,SUCCESS,27336
the-trixter,1567625297937,27345,766,SUCCESS,27345
ab-racer,1567502650737,27394,767,SUCCESS,27394
FrankMrn,1569677316410,27444,768,SUCCESS,27444
A22,1567753972047,27448,769,SUCCESS,27448
Darthpool94,1569881697086,27561,770,SUCCESS,27561
deep,1568790963377,27579,771,SUCCESS,27579
Aaron,1569614876720,27723,772,SUCCESS,27723
varunvsharma,1569882938967,27740,773,SUCCESS,27740
RMS-DeepRacer,1568531824380,27857,774,SUCCESS,27857
razor-edge,1568180230475,27871,775,SUCCESS,27871
catesby,1569702396841,27898,776,SUCCESS,27898
WalrusPro,1567713116722,27913,777,SUCCESS,27913
Ctoonzmk,1567309254192,27920,778,SUCCESS,27920
heavensky,1567296242316,28158,779,SUCCESS,28158
raidevesh,1569303218066,28207,780,SUCCESS,28207
ingrodale,1569822381764,28209,781,SUCCESS,28209
Maximus,1567318502334,28264,782,SUCCESS,28264
Atheer,1568162850678,28319,783,SUCCESS,28319
testdylan,1568630797268,28322,784,SUCCESS,28322
onnman,1569668439863,28363,785,SUCCESS,28363
shailza,1568197577366,28455,786,SUCCESS,28455
LavkantKachhwaha,1569640987324,28461,787,SUCCESS,28461
Reddevil,1567409166197,28616,788,SUCCESS,28616
2,1569004358380,28635,789,SUCCESS,28635
IhaveNoIdeaWhatIAmDoingRacer,1569721798414,28683,790,SUCCESS,28683
Blackmamba,1569813512354,28781,791,SUCCESS,28781
AnExplorer,1569764017619,28843,792,SUCCESS,28843
drivesafe-ciscogis,1567819267505,28864,793,SUCCESS,28864
Genie,1568146526506,29182,794,SUCCESS,29182
OneEyeRacer,1569417417596,29260,795,SUCCESS,29260
Snorlaxdd,1567614216092,29361,796,SUCCESS,29361
JPMC-HandsFree-London,1568245205298,29487,797,SUCCESS,29487
hisys-GTR,1569469328893,29656,798,SUCCESS,29656
Nat-428,1567597574929,29771,799,SUCCESS,29771
ChampagnaSupernova,1567313268037,29978,800,SUCCESS,29978
Narmer,1569783130605,30310,801,SUCCESS,30310
Raybot,1569012896743,30310,802,SUCCESS,30310
markdrag95,1568659850926,30451,803,SUCCESS,30451
YousofEbn,1569737576537,30995,804,SUCCESS,30995
LH44,1569210756986,31123,805,SUCCESS,31123
KayEidner,1568967112844,31145,806,SUCCESS,31145
Osamaahmed1703,1567948365219,31165,807,SUCCESS,31165
TOMO,1568845554255,31228,808,SUCCESS,31228
DeepChatterjee,1569606931058,31538,809,SUCCESS,31538
DangerOne,1568263230251,31645,810,SUCCESS,31645
dberumen,1568868094014,31865,811,SUCCESS,31865
omedetou,1569603647105,31871,812,SUCCESS,31871
n00b,1568890010690,31977,813,SUCCESS,31977
IrisDeepRacerModel,1568048743275,32212,814,SUCCESS,32212
bp123,1568397394166,32351,815,SUCCESS,32351
santiago-arango-toro,1569514418569,32450,816,SUCCESS,32450
raji2019,1568151783160,32504,817,SUCCESS,32504
Nomi,1568612700687,32528,818,SUCCESS,32528
tshanmukh,1569806721394,32562,819,SUCCESS,32562
hisys-radius,1568482393299,32834,820,SUCCESS,32834
dolphoneman-1,1569253543840,33108,821,SUCCESS,33108
CurtisD,1567540633008,33112,822,SUCCESS,33112
team17,1568204999892,33163,823,SUCCESS,33163
stotboss,1568471784234,33391,824,SUCCESS,33391
bar-sc,1567315250678,33517,825,SUCCESS,33517
DeMRacer,1567864173204,33591,826,SUCCESS,33591
TestRacerDryRun1,1569363844416,33600,827,SUCCESS,33600
Team26,1568266972015,33752,828,SUCCESS,33752
abarranc,1567708983647,33885,829,SUCCESS,33885
190911-Dzib,1569865323886,34185,830,SUCCESS,34185
firstcar19,1568966630901,34356,831,SUCCESS,34356
gon,1569187337576,34470,832,SUCCESS,34470
Warpath,1567694931586,34482,833,SUCCESS,34482
hany606,1569871586386,34545,834,SUCCESS,34545
moosang,1567402114291,34674,835,SUCCESS,34674
TEAM1,1567560692994,34696,836,SUCCESS,34696
RenaissanceLearning,1569431998646,34841,837,SUCCESS,34841
pandektis,1568126987865,34995,838,SUCCESS,34995
sadimanna,1568879069417,35343,839,SUCCESS,35343
zaiban,1569117614308,35382,840,SUCCESS,35382
Racer-II,1567568237056,35799,841,SUCCESS,35799
TurboSui,1568942370121,36196,842,SUCCESS,36196
MoonRover,1569746800460,36379,843,SUCCESS,36379
Yhemmy,1568293236602,36419,844,SUCCESS,36419
lambaxy,1569828714797,36813,845,SUCCESS,36813
SBracer06,1569697072336,36851,846,SUCCESS,36851
Mister9,1569764761043,36914,847,SUCCESS,36914
barun-from-bengal,1568299155285,36915,848,SUCCESS,36915
TeamOblivious,1568316588728,37172,849,SUCCESS,37172
hisys-bas,1569457966640,37285,850,SUCCESS,37285
Adsri,1568560455773,37335,851,SUCCESS,37335
Christian-Rivera,1569684925190,38675,852,SUCCESS,38675
carrot,1567609891554,39259,853,SUCCESS,39259
Riko68,1569874560249,39656,854,SUCCESS,39656
Rafa,1568024989028,39724,855,SUCCESS,39724
JK,1567376188068,40137,856,SUCCESS,40137
d-liboke,1569259928106,41010,857,SUCCESS,41010
DeepRider,1569692851572,41104,858,SUCCESS,41104
eckstrm,1567875647754,41400,859,SUCCESS,41400
DIN,1568946762599,41517,860,SUCCESS,41517
gorga,1569593242439,42045,861,SUCCESS,42045
AMD-deepRacer-V4,1569860812615,42199,862,SUCCESS,42199
Meryl,1568326542696,42200,863,SUCCESS,42200
PandoraMC,1569799585999,42588,864,SUCCESS,42588
PacificG,1569571632272,42629,865,SUCCESS,42629
Misha-Omni-Racer,1568327834352,42765,866,SUCCESS,42765
SurfaceRacer,1569452009289,43159,867,SUCCESS,43159
j2eval2,1567984009382,44423,868,SUCCESS,44423
GlubokiyRacer,1569288528658,44864,869,SUCCESS,44864
SK,1569801891042,45604,870,SUCCESS,45604
Speedster,1569780771519,46562,871,SUCCESS,46562
DustFog0007,1568677127640,46638,872,SUCCESS,46638
ms-test-center-line-sqroot,1568301956262,46735,873,SUCCESS,46735
NickAtNight,1569073380166,47423,874,SUCCESS,47423
SJ,1568556563419,47528,875,SUCCESS,47528
Fleur,1569445135993,47742,876,SUCCESS,47742
JuanEn,1568025137459,48819,877,SUCCESS,48819
Edward-Elric-Fullmetal-Alchemist-Season-1-Episode-1,1569880830530,49189,878,SUCCESS,49189
AJPJY,1568243852830,52410,879,SUCCESS,52410
hisys-ohara,1568254501272,52473,880,SUCCESS,52473
test--3,1569288899105,52724,881,SUCCESS,52724
ttt,1567866683345,53089,882,SUCCESS,53089
Deepracer1,1569296178114,53564,883,SUCCESS,53564
BarkRacing,1568332509644,54426,884,SUCCESS,54426
Chriswopet,1569324291137,54596,885,SUCCESS,54596
Softchoice-CloudRacer,1569797285613,55177,886,SUCCESS,55177
dorm72racer,1569796828522,55254,887,SUCCESS,55254
tsiantix,1568820369386,55358,888,SUCCESS,55358
Fateh,1568054810459,55402,889,SUCCESS,55402
sevenmiles,1567297064608,55402,890,SUCCESS,55402
jkr26,1568635140801,55430,891,SUCCESS,55430
GENXRULES,1567957715169,55435,892,SUCCESS,55435
albou,1568875199652,55490,893,SUCCESS,55490
iiita123,1569238988245,55540,894,SUCCESS,55540
Iankush,1568357331078,55544,895,SUCCESS,55544
Sim7,1569284725268,55562,896,SUCCESS,55562
manami,1568373227559,55564,897,SUCCESS,55564
HooverBeach21,1567824912458,55576,898,SUCCESS,55576
asp-rookie,1569805192060,55589,899,SUCCESS,55589
Abhishek,1568240322243,55596,900,SUCCESS,55596
CapeML,1569360362809,55629,901,SUCCESS,55629
testing123,1568142124615,55644,902,SUCCESS,55644
Curiosity,1568240084344,55646,903,SUCCESS,55646
daniel,1568384322858,55671,904,SUCCESS,55671
Warmachine,1569598435836,55680,905,SUCCESS,55680
ChrisGk89,1568580126868,55684,906,SUCCESS,55684
Gabrianoo,1569704576498,55691,907,SUCCESS,55691
aevdox,1569877552668,55697,908,SUCCESS,55697
DeyVpl,1569244016472,55708,909,SUCCESS,55708
aibadcvuadbv,1569232040176,55713,910,SUCCESS,55713
duygiang,1569132348088,55713,911,SUCCESS,55713
Allen1,1569360437217,55715,912,SUCCESS,55715
deepyash65,1569382645511,55717,913,SUCCESS,55717
rjugar,1569373522906,55739,914,SUCCESS,55739
totorosquigler,1567917006148,55742,915,SUCCESS,55742
xen,1569113601475,55747,916,SUCCESS,55747
firstTry-abc-team-11,1568604674615,55760,917,SUCCESS,55760
ArunK,1567523933371,55800,918,SUCCESS,55800
TrackIt,1569042128711,55820,919,SUCCESS,55820
chrisklau,1568821448231,55826,920,SUCCESS,55826
DRXYZ,1568486726016,55898,921,SUCCESS,55898
Dee,1567791320548,56017,922,SUCCESS,56017
BorisCortes,1567523961225,56025,923,SUCCESS,56025
TMDeepRacing,1569879317125,56075,924,SUCCESS,56075
Dustin-Matheny,1569742550064,56307,925,SUCCESS,56307
