Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
spartan,1600118689729,3,92365,88664,277095,1.3333333333333333,0,4,4,2,513,SUCCESS,277095,6Wy_Yi6FSPaC5IRH0jMSIA,
race123,1600078864770,3,92394,88933,277183,3.0,0,9,9,1,514,SUCCESS,277183,jsRvm19IShGevUitq7-NAg,
saikrishnaramineni,1599586702810,3,92641,86468,277923,6.666666666666667,0,20,20,8,515,SUCCESS,277923,GNgJQGbfSHS8NhjzJT2ZRw,
UltimateLooter,1601046221257,3,92658,90317,277976,1.6666666666666667,0,5,5,1,516,SUCCESS,277976,ru3wkVuUTfCq2Nh02B7yVQ,
Shenigs,1600557930573,3,92780,89052,278342,1.6666666666666667,0,5,5,1,517,SUCCESS,278342,Do6H2274Tu2yca7Aap1Beg,
asdfasdfasdf,1601469786405,3,92792,90259,278376,1.0,0,3,3,2,518,SUCCESS,278376,euD_zVUDSWms3NYnp6Oexw,
j5kim,1599813955938,3,92810,91335,278432,0.3333333333333333,0,1,1,2,519,SUCCESS,278432,iHGQTZjfRySVyVozuASyPw,
unicorn-can-fly,1601504146384,3,92813,89018,278440,20.666666666666668,0,62,62,5,520,SUCCESS,278440,PDV18-fyRb6wLRkaOpD07Q,
gfh,1599458183043,3,93059,91468,279178,0.0,0,0,0,1,521,SUCCESS,279178,gVVyl3EcS2uJXBk3jZmJtw,
mbilal,1600446363664,3,93164,92193,279492,0.0,0,0,0,5,522,SUCCESS,279492,cn2nB_16TCymfWXvGsUvKg,
HighwayStar14,1599394985287,3,93209,90127,279629,19.333333333333332,0,58,58,1,523,SUCCESS,279629,_-QA6PxfTe2tQi0u9OQhFQ,
PowerUpJ4,1600268147968,3,93362,90314,280088,1.0,0,3,3,4,524,SUCCESS,280088,AJUKl7IKTnK8_vLW0D1bOg,
WaveRunner,1598982066825,3,93400,90601,280200,3.0,0,9,9,1,525,SUCCESS,280200,FsehvubbQxatUCmdscR9HA,
huligan,1601503321270,3,93533,88589,280600,24.666666666666668,0,74,74,5,526,SUCCESS,280600,_CXmS5Q3SO-eevhzrUMyQg,
aventador-racer,1599694443406,3,93561,89954,280685,1.3333333333333333,0,4,4,1,527,SUCCESS,280685,PXFV1c7kSr-75Ify8xxO9A,
Racer123,1599010077979,3,93817,91232,281453,1.0,0,3,3,1,528,SUCCESS,281453,rMq16fw5RciGNqWKPTTc0A,
msckrishna,1599482734414,3,93900,86720,281700,17.666666666666668,0,53,53,20,529,SUCCESS,281700,0WzrOeJ0QKWImSlHFOkcYQ,
sakai-r8s3,1599745755510,3,93921,90537,281763,1.3333333333333333,0,4,4,3,530,SUCCESS,281763,Luc8XkVsR5OAEyLT-9JAdw,
TheresAStackOfFreshlyMadeWafflesInTheMiddleOfTheForest,1599546451921,3,94050,88279,282150,7.333333333333333,0,22,22,4,531,SUCCESS,282150,kdhASMZxRwypOoYk9Mp9Hw,
DanielFirstModel-reInvent18TrackEval,1599376571147,3,94107,92928,282321,2.3333333333333335,0,7,7,4,532,SUCCESS,282321,NRB-zkAHSH2lXSvco0GDRg,
SheBangsTheDrums1989,1600301091526,3,94242,85947,282727,23.0,0,68,69,1,533,SUCCESS,282727,-UU08362QyO30ekn6aqU2A,
atouteberzingue,1601504474027,3,94324,91245,282973,24.666666666666668,0,74,74,1,534,SUCCESS,282973,8rGCph2rS9uk-H4kVkyalg,DeepRacer-Business
WJ,1600043148689,3,94481,91113,283445,26.666666666666668,0,80,80,4,535,SUCCESS,283445,31Z1lzwiQrGDvCKA1R_e5A,
Rami,1599004202841,3,94499,92084,283498,10.666666666666666,0,32,32,1,536,SUCCESS,283498,GtJtRKWERTedo_-5iWRRGg,
Stanley-S1-ReInvent-Training-Demo,1600720826466,3,94554,93076,283663,0.3333333333333333,0,1,1,1,537,SUCCESS,283663,pXK_c1jISimFglSC0T9wFg,
dogoyster,1601093612861,3,94565,90037,283696,1.3333333333333333,0,4,4,11,538,SUCCESS,283696,GhM3-6QxQJe0syoSwC778w,
shebuilds-deepracer-0003,1601440892714,3,94664,88791,283992,3.3333333333333335,0,10,10,1,539,SUCCESS,283992,vtnQlzB5QlqJyB-roMNAGQ,
Milamber,1599670232643,3,94731,90548,284195,2.3333333333333335,0,7,7,1,540,SUCCESS,284195,NO704s9OTXy4CzD4TpnuVA,
YangTheFastestRobotAlive,1599903533080,3,94829,80582,284489,23.0,0,69,69,1,541,SUCCESS,284489,G0EkCVfIRT6oHzneNpYpRQ,
Personalee,1598949582642,3,94926,93171,284780,2.0,0,6,6,2,542,SUCCESS,284780,x2Qf-WB6QC2hiW2JS1MXPQ,
Ri,1601357056334,3,95150,94192,285452,0.3333333333333333,0,1,1,7,543,SUCCESS,285452,Gyfm3hYdS76NXS3Wombmqg,
Race1-DBS,1599642142938,3,95267,92276,285802,4.666666666666667,0,14,14,1,544,SUCCESS,285802,hi9MjjT1SOSokOLojZbreg,
Sum2Prove,1600385631158,3,95323,92256,285971,1.6666666666666667,0,5,5,2,545,SUCCESS,285971,JmKOvw-oS1ezjZlxZmWrGg,
jenapaulcp,1601395391698,3,95355,93932,286065,0.0,0,0,0,1,546,SUCCESS,286065,gx0HEG7CQ3CIeWPwBWErWQ,
Andrew13,1600795820147,3,95659,92248,286979,2.0,0,6,6,1,547,SUCCESS,286979,p58IsEvUTpS5qavf35s2Dw,
BhagMilCarBhag,1599123701136,3,95674,93658,287023,1.3333333333333333,0,4,4,2,548,SUCCESS,287023,X42U9mY2TZiOSOuiUeuxrg,
ReadyStart40,1601363402430,3,95838,94468,287515,0.0,0,0,0,1,549,SUCCESS,287515,u9rYTF59TJ2cQWOHnqKofg,
iv,1600155687421,3,95940,93653,287822,7.666666666666667,0,23,23,1,550,SUCCESS,287822,Q98O2i0TS8KKTIckWoh6qA,
Rara,1599558434684,3,96012,92994,288038,0.6666666666666666,0,2,2,1,551,SUCCESS,288038,mMAWY4l7SnCvNxOv_fxKKw,
Gozer1,1599934203477,3,96185,94263,288557,0.0,0,0,0,2,552,SUCCESS,288557,9d_Qc-scQj2W5QUTuFGCmg,
grouchyhamster,1601036639516,3,96272,93591,288818,7.0,0,21,21,2,553,SUCCESS,288818,zT9yrZHoRkG4uc8AoOT31w,
YYYY,1599361929152,3,96306,79768,288918,26.333333333333332,0,78,79,3,554,SUCCESS,288918,Li7LoNWxQPqGJVOCQKNfQA,
CanadaUnited,1601413659811,3,96800,92349,290401,25.666666666666668,0,77,77,7,555,SUCCESS,290401,9Os-Zbt1Q72dmh7O9O8VpQ,
COO,1600862765391,3,96968,81612,290905,26.666666666666668,0,80,80,5,556,SUCCESS,290905,NEh5IMtdSb6QbaU0d4b66w,
Leagueracername,1599063859151,3,97065,95002,291196,0.3333333333333333,0,1,1,3,557,SUCCESS,291196,rlpHJxQTTpes9JUyef2A8w,
DitchWitch-AreWeThereYet,1599876149582,3,97076,93783,291229,1.0,0,3,3,15,558,SUCCESS,291229,lQLaHERJRmWiW4LsXXpqpg,
SmartRacer,1600416989275,3,97094,95922,291284,0.6666666666666666,0,2,2,1,559,SUCCESS,291284,v7j-S0CcQ0mh2rpTiTPwnQ,
RahulReddy,1599579942519,3,97176,92729,291530,1.6666666666666667,0,5,5,3,560,SUCCESS,291530,yyGxmQ6bRoeGwjC9EtLYSA,
udaya,1599062163324,3,97290,94679,291871,1.3333333333333333,0,4,4,1,561,SUCCESS,291871,xJLCKGovS_Wl0TeeLty_cw,
cisalting,1601134407425,3,97293,95005,291879,0.6666666666666666,0,2,2,4,562,SUCCESS,291879,9Azto6EaTZW1PkyqyyGqdQ,
ichi,1599485438254,3,97398,92223,292194,24.333333333333332,0,73,73,2,563,SUCCESS,292194,SBU-k9LvRvmYU31z8W0jUw,
BlackPearl,1601112295229,3,97541,95090,292623,2.0,0,6,6,6,564,SUCCESS,292623,hqYiIGHfRQi-ANtZgpznAQ,
Vikrantkaushik,1600199438422,3,97566,89533,292700,24.0,0,72,72,1,565,SUCCESS,292700,z9ccZqYtQvGSqC7st7pnYA,
Freezo,1601280685014,3,97611,95219,292835,0.3333333333333333,0,1,1,4,566,SUCCESS,292835,UGpp1RGfTsqO1gqE_fFGYg,
sivanjaneyulu-DBS,1600071695943,3,97678,96963,293034,3.3333333333333335,0,10,10,2,567,SUCCESS,293034,lXnkQktqQxe7eLJ6gFcbsg,
thomashe-DBS,1600161946286,3,97758,91200,293274,2.6666666666666665,0,8,8,1,568,SUCCESS,293274,GCTtmnm3TR6V5guwxinpiA,
mac-monkey,1600222063645,3,97794,94599,293382,0.6666666666666666,0,2,2,2,569,SUCCESS,293382,wVCqfE5-RxmH9_hUwMTawg,
tecRacer,1601284685958,3,97945,95228,293835,2.0,0,6,6,3,570,SUCCESS,293835,vIiVIgE_QMOt3irM2aE_UQ,
purama,1600082984688,3,98013,91307,294039,12.0,0,36,36,1,571,SUCCESS,294039,9nYpwD2dSV-2lwJT9C0q_g,
papa,1599858594375,3,98123,91400,294370,1.6666666666666667,0,5,5,7,572,SUCCESS,294370,L0EsGywyQZaGaRjWunNAsA,
Turtle,1599992218760,3,98229,96939,294688,1.3333333333333333,0,4,4,1,573,SUCCESS,294688,B3YGoYfdTCyk3HlKXPaTUQ,
abede001,1599202575242,3,98398,95997,295194,2.0,0,6,6,2,574,SUCCESS,295194,i2ryVCERQgq6tIl2yzIhgw,
himanshu,1600193841768,3,98420,96656,295260,2.6666666666666665,0,8,8,1,575,SUCCESS,295260,5ELYHS4-Q_Cj9kpbu5FjLA,
ReallyLuckyMan,1599486158366,3,98688,97392,296065,3.0,0,9,9,1,576,SUCCESS,296065,Uvyx0pCaSjGIy8qcboeiEg,
KuhanJaganathan,1600504099690,3,98853,97192,296561,13.333333333333334,0,40,40,1,577,SUCCESS,296561,nDg6mevjTSiXwJ_24c3vqg,
MichelTheRacer,1601290680163,3,98990,95323,296972,5.0,0,15,15,1,578,SUCCESS,296972,9SUlPO6nQCGOTgCcipmTtQ,
MissBayRacer,1601074088131,3,99111,95127,297335,0.0,0,0,0,1,579,SUCCESS,297335,gjY9wmNZSS6Li8d87Bi9vQ,
Christophe,1600175749933,3,99122,90946,297367,23.0,0,69,69,3,580,SUCCESS,297367,_DBGY8TeRnSJOMw8t4OoWw,
Tractorcito,1599232562801,3,99204,97017,297614,6.333333333333333,0,19,19,1,581,SUCCESS,297614,4QeP8-JZSdiYLDDLnhxIWw,
AngelHunter,1600271518682,3,99318,96330,297954,2.0,0,6,6,1,582,SUCCESS,297954,nV0_F7gLS8aAr2WJelW1oQ,
nunc,1599254568588,3,99390,90485,298171,9.666666666666666,0,29,29,1,583,SUCCESS,298171,XBAHvbCJTQez9Rvfp0D5qQ,
Akselracer,1601315764599,3,99487,94003,298463,10.0,0,30,30,3,584,SUCCESS,298463,2mlY-354S5-uqAnLP1EEfg,
Testracer1,1599577655933,3,99519,94831,298558,8.333333333333334,0,25,25,2,585,SUCCESS,298558,SZySpBtTR3-EFzC5Qdonag,
peggy,1600441002386,3,99610,97319,298830,1.3333333333333333,0,4,4,3,586,SUCCESS,298830,HSt593aET_ehVziYmYaMQw,
Muttley,1601325366016,3,99987,97331,299963,1.3333333333333333,0,4,4,1,587,SUCCESS,299963,6l0qj9_1QySPgQBZLMJDfQ,
ShrinivasB,1600160341915,3,100054,94600,300162,15.0,0,45,45,1,588,SUCCESS,300162,Ec211zAyRaumM37d7I5ZKg,
cscscp,1599382978588,3,100723,96100,302170,7.0,0,21,21,6,589,SUCCESS,302170,twExknuBTFinM4fIlX0vkA,
DRT26-Sat,1600054269787,3,101180,97186,303542,3.6666666666666665,0,11,11,3,590,SUCCESS,303542,UW0Y5qTPRxGQs2pR4rS7MA,
TheIdiotSandwiches,1601496692837,3,101238,88484,303716,11.666666666666666,0,35,35,6,591,SUCCESS,303716,9v4O3SY2TT-aAgYUzwxdug,
Deepminds,1601509191459,3,101343,98977,304030,1.0,0,3,3,1,592,SUCCESS,304030,PV1zBGKvTO-Q249WapMW9g,
AWS,1600536631310,3,101345,98569,304035,0.0,0,0,0,1,593,SUCCESS,304035,JxhndRYBRAaFnYWZmt5c3g,
MadhuGunda,1600081491640,3,101410,100670,304232,27.0,0,81,81,1,594,SUCCESS,304232,Di_RWuk3QWqD1QdKZOye8A,
063,1598964640391,3,101415,95072,304246,7.666666666666667,0,23,23,1,595,SUCCESS,304246,XTNfgP8ORkqFgNOtaBJD3w,
kotesh1,1598951567711,3,101580,96529,304740,7.333333333333333,0,22,22,1,596,SUCCESS,304740,ID6HW9hhTGOZpkKmycYafA,
water,1599860756994,3,101632,95843,304898,9.333333333333334,0,28,28,1,597,SUCCESS,304898,U1MpubadSQSCcaw5JT9eqg,
JennyM1,1599066248671,3,101853,100331,305559,4.0,0,12,12,2,598,SUCCESS,305559,x6S_bbQ0SpeKJ54K1FTHXw,
Synergy,1599061410694,3,102056,99210,306169,0.3333333333333333,0,1,1,1,599,SUCCESS,306169,17qV3_YLTu2lsCnDwcL-8A,
Albertchowkw-DBS,1600303405114,3,102101,97040,306305,7.333333333333333,0,22,22,1,600,SUCCESS,306305,i6yrhc7VQ0arBHQ9sauthQ,
cafemocha340,1600126906713,3,102242,98719,306728,5.333333333333333,0,16,16,2,601,SUCCESS,306728,GZmaP9MYRO2AxqY1haJjbA,
CherDon-DBS,1598939576526,3,102260,100547,306781,24.0,0,72,72,1,602,SUCCESS,306781,Lu0a-QMPSfajZ5RyB5-USw,
fp,1600383579021,3,102483,98668,307450,4.333333333333333,0,13,13,1,603,SUCCESS,307450,N2CY9Ma8Q5uGB-Sx0uywWg,
racercarSG,1598966127031,3,102485,100205,307457,1.3333333333333333,0,4,4,1,604,SUCCESS,307457,C8q9RdLzS6qnKJk-xnNk4Q,
SatoT-MAINICHI,1601282246776,3,102674,101258,308022,29.0,0,87,87,1,605,SUCCESS,308022,bDhGJlv-QKC0ekrFWhGwIg,
luckydriver,1601231884276,3,102974,93866,308924,6.0,0,18,18,2,606,SUCCESS,308924,X227bLNSSkmkJFiYSOEhhw,
JPMC-NYC-OrangePeels,1600457006773,3,102984,99138,308954,31.666666666666668,0,95,95,1,607,SUCCESS,308954,LHmnch7nR76PVsxm9dVaVA,
Jess-DBS,1600159886636,3,103534,92513,310604,8.333333333333334,0,25,25,2,608,SUCCESS,310604,FVQG0_KbQe2JC9ZzrU7Gmg,
BengalSmoke,1599756114488,3,103753,99812,311259,10.0,0,30,30,1,609,SUCCESS,311259,9S7FK58VTlCiNc3z7Ea6bg,
Fujita-MAINICHI,1599042877061,3,103814,100824,311444,4.333333333333333,0,13,13,1,610,SUCCESS,311444,MSknWGsxQjyKp9ZsGuq5wg,
TeamWorldTour,1601262565471,3,104058,101416,312176,5.666666666666667,0,17,17,6,611,SUCCESS,312176,KuDvITOWT_CNJcj2NAQG0Q,
imac,1599124987801,3,104102,96983,312306,7.0,0,21,21,2,612,SUCCESS,312306,UYCkrTzgT1KURIAs17aVVQ,
KaiCK,1600427681845,3,104206,103003,312620,8.0,0,24,24,2,613,SUCCESS,312620,WWoJgL9_TECE_iYPGVJXMQ,
PanAm-Highway,1601490886569,3,104339,98854,313018,3.0,0,9,9,1,614,SUCCESS,313018,_2Q4YzthSCW1qweypfrDUA,
agesage,1601111085424,3,104402,101509,313207,5.333333333333333,0,16,16,1,615,SUCCESS,313207,N3-jC3p9QnO-LXjqVn9BdQ,
Jacky-LeadingAI,1599228166216,3,104427,98548,313283,29.333333333333332,0,87,88,1,616,SUCCESS,313283,G17n-1ZGRomjX-x9WXUvhw,
KarateRabbit-DBS,1599664115258,3,104519,101671,313559,11.0,0,33,33,1,617,SUCCESS,313559,E3g6C38TQrGtT-FvOYKXeA,
KodugantiSumanthSaiRam,1599574877105,3,104776,103873,314329,10.666666666666666,0,32,32,1,618,SUCCESS,314329,yDyVHI9lRIiF1xCFxJ9HDQ,
dr-rl-v0-h4rsh4,1600545019909,3,104961,95408,314885,9.666666666666666,0,29,29,2,619,SUCCESS,314885,B9iNtkRYQkOIfNvtGCvsaA,
riri,1600048381047,3,105042,101377,315128,3.6666666666666665,0,11,11,2,620,SUCCESS,315128,P_lXYbarQvCmf7lyXHQU0w,
KenKoh,1599055458248,3,105114,101725,315343,1.3333333333333333,0,4,4,8,621,SUCCESS,315343,vZFcZAhzSTuLTpq6FSfLjA,
meowcat285,1600478138575,3,105141,100766,315425,0.0,0,0,0,1,622,SUCCESS,315425,E6BTW0iiRE-scOCdXmfXRQ,
jam,1601248057401,3,105196,103794,315590,3.6666666666666665,0,11,11,1,623,SUCCESS,315590,LEY20f8VTQq-Uil3pFI2qw,
Digish-DBS,1598951916828,3,105237,97879,315713,8.0,0,24,24,1,624,SUCCESS,315713,0lTvqgB4S_unGUPDJB--Yw,
Darthtrooper14,1599349136530,3,105302,93385,315906,15.666666666666666,0,47,47,1,625,SUCCESS,315906,UQ_Hj0NgS8ign8q6e6mYNA,
Victor,1599014474864,3,105354,100669,316063,7.0,0,21,21,1,626,SUCCESS,316063,mCc80kZcRdigqanE-VsybQ,
triality,1601052501392,3,105388,101460,316166,1.3333333333333333,0,4,4,1,627,SUCCESS,316166,yjDrDeGVS8uMZ43qv0uJtQ,
CindyK-DBS,1600143264255,3,105392,101533,316176,4.0,0,12,12,1,628,SUCCESS,316176,BCn_J9eITgS20-_oYnCqOg,
Desonza,1600248549282,3,105530,103064,316590,0.3333333333333333,0,1,1,4,629,SUCCESS,316590,5f57i0KKRzCzPCVNpI-zlw,
09102020Test,1599756976695,3,105694,101449,317083,7.666666666666667,0,23,23,1,630,SUCCESS,317083,YFpb_yS2SyGam8tbVw6hiw,
amarnath,1600150256887,3,105762,103081,317287,1.0,0,3,3,1,631,SUCCESS,317287,OijAptjQTn-9SrzgczaKxA,
ITERAMoonRouter,1601429935038,3,105792,102739,317377,8.666666666666666,0,26,26,6,632,SUCCESS,317377,WReLUbxKSXCYYTElcmO5Rg,
hy-pacey,1601286184698,3,105811,101852,317435,13.333333333333334,0,40,40,1,633,SUCCESS,317435,Xiw_tNB0QbKE3bNRSEK9VQ,
OnDray20,1601388262005,3,105887,95929,317663,4.333333333333333,0,13,13,3,634,SUCCESS,317663,9K51s-c0TDydr42pkDSgvg,
jonsear,1599235293098,3,106401,105133,319204,0.0,0,0,0,1,635,SUCCESS,319204,laHCfjntRgGoxNQRgc4wYg,
RB10,1599156232539,3,106473,103733,319420,3.6666666666666665,0,11,11,2,636,SUCCESS,319420,hbLwCrHcTBKTrkTzEtZd6A,
ScaleNewHeights,1599400345334,3,106487,104327,319462,1.0,0,3,3,1,637,SUCCESS,319462,HKimE9yIT--Nl6dHMflbXA,
glicine,1599999186884,3,106859,105533,320578,4.666666666666667,0,14,14,1,638,SUCCESS,320578,rHYS5P8rTeKhHT_VlvMkxA,
Mr-Mauler,1599897541209,3,106971,99798,320914,3.3333333333333335,0,10,10,1,639,SUCCESS,320914,Hu8i47VAShODCxv76GBuFA,
Sateesh001,1599573907588,3,107376,97061,322129,8.0,0,24,24,1,640,SUCCESS,322129,-G02rwZLQXi65XduQk6CeQ,
rp-racer-01,1599718182045,3,107823,106006,323469,0.0,0,0,0,3,641,SUCCESS,323469,CZoAx8I8RCG9lXfmzkyuJQ,
HK-Tech-T-i-t-a-n-s-HK,1600920072376,3,107962,97380,323888,30.0,0,90,90,2,642,SUCCESS,323888,EgVFNiAfQeyFls3WLMSOgA,
mahathi,1599578371012,3,108077,106598,324231,17.0,0,51,51,2,643,SUCCESS,324231,7tPdT2TNR7SwJ-_LG7VQog,
Jenhdc22,1601040979131,3,108299,96352,324898,29.666666666666668,0,89,89,1,644,SUCCESS,324898,TeviqVi9Rn6tBvp3Rx4ONQ,
TestSG,1601268495436,3,108300,104238,324901,31.666666666666668,0,95,95,1,645,SUCCESS,324901,siH_xgvVTYeIM9f8kzbesg,
turbosalami,1600469342013,3,108345,103936,325037,7.333333333333333,0,22,22,1,646,SUCCESS,325037,nLmz7oe7STCxuvGA27bcnQ,
sp-deepracer-02,1599721443536,3,108382,106269,325146,12.666666666666666,0,38,38,4,647,SUCCESS,325146,ZSWbo3lRQUSDlesPTvt4xA,
tims,1601291672024,3,108504,102069,325514,28.333333333333332,0,85,85,1,648,SUCCESS,325514,FZkqq7gDRtOzBBw5KLMSIw,
tonyngo,1598977973201,3,108736,106548,326208,2.6666666666666665,0,8,8,3,649,SUCCESS,326208,qS0U2ovZTKaKKf4moFqaTw,
DBS-Cleo,1600143053184,3,108740,105929,326221,11.333333333333334,0,34,34,2,650,SUCCESS,326221,2r1HQ3g7S2Gdmwj_BAXIJg,
Gabe-Model-2,1598958061344,3,108837,107064,326512,4.0,0,12,12,20,651,SUCCESS,326512,dFnnuFrBTpiW8t_ciJp11g,
myName,1600004035342,3,108874,106879,326623,0.6666666666666666,0,2,2,1,652,SUCCESS,326623,w0-fAxf_TfC4XkW-adLcLg,
fy,1600867459417,3,108905,102944,326715,9.333333333333334,0,28,28,1,653,SUCCESS,326715,eDFEDBKqTeaQQDc2LyNNhw,
SG-JPMC-cloudcruisers,1600004117597,3,108946,98651,326839,30.0,0,89,90,1,654,SUCCESS,326839,N_mQ_JMLRjul1Dirr3mkPg,
Arvin-DBS,1599708771865,3,109272,108864,327817,2.3333333333333335,0,7,7,1,655,SUCCESS,327817,BStaRws8R12c54NuZfmvdA,
darkphoenix,1600995979639,3,109275,104593,327825,9.333333333333334,0,28,28,2,656,SUCCESS,327825,LP8hHVUlR32Sza4qHACSmw,
BoltzSpeed,1601469512280,3,109581,108591,328744,0.0,0,0,0,2,657,SUCCESS,328744,CKQHwP79RrOtLOVd-5onjQ,
DeepestTeaching,1599582273695,3,109712,103199,329137,11.0,0,33,33,2,658,SUCCESS,329137,60xwGO_oQ_mjPuhCV4Kr5A,
MyFirstModel,1599574805917,3,109986,104885,329960,19.666666666666668,0,59,59,2,659,SUCCESS,329960,4TB-vM6qQ2esGgA_8XsTVA,
046,1599017681218,3,110089,107412,330268,1.3333333333333333,0,4,4,2,660,SUCCESS,330268,Vq41NaCtR_GYfl29vG1vqQ,
RahulHole,1600232250157,3,110359,103207,331079,27.0,0,81,81,1,661,SUCCESS,331079,r-s2a1jUSEOFr-tze1g1Lw,
ShashiRajak2,1600156223976,3,110597,102127,331793,8.333333333333334,0,25,25,4,662,SUCCESS,331793,jO0NPWjdSlWo7z4Q6_0RAg,
DoctArmy,1599790496219,3,110756,106115,332268,2.0,0,6,6,2,663,SUCCESS,332268,9dlWI_V0RI2Madiv5-R5cg,
kkxing,1600500829011,3,110835,106757,332507,11.0,0,33,33,3,664,SUCCESS,332507,YRukZRZYQDyU2ahkYN8kKQ,
Siva-DBS,1599652096988,3,110970,106193,332911,0.3333333333333333,0,1,1,1,665,SUCCESS,332911,3zUQsJs-TNCmqs0UwYQa-w,
youngstone,1598953913750,3,111157,105982,333472,1.0,0,3,3,1,666,SUCCESS,333472,vAlZC_pPR9C2J9AxeIS7Vw,
T238-1,1600586977971,3,111201,107805,333604,1.6666666666666667,0,5,5,1,667,SUCCESS,333604,_r23esv3SO6iLuYwhM5mVg,
Neo,1600315065903,3,111351,103199,334055,26.0,0,78,78,1,668,SUCCESS,334055,kMVV4MUBQxqmtKtTvRX5Kg,
MUCaelSchuhGRADer,1600942505030,3,111411,107798,334234,2.0,0,6,6,1,669,SUCCESS,334234,P2Mmf-laSLqfnfmQFP0ktg,
lakshman,1599575962524,3,111483,104521,334451,11.333333333333334,0,34,34,2,670,SUCCESS,334451,E8XXTP6kQAGm_L9kCMqwPg,
TestModel1,1599575141577,3,111485,87006,334457,10.666666666666666,0,32,32,2,671,SUCCESS,334457,k0-_GGU-QA6ojPp1U271qw,
Narayanamma-DBS,1599642257282,3,111495,108754,334486,4.0,0,12,12,1,672,SUCCESS,334486,ls9-n74lQTqogSarwCkzIQ,
keithkifo-wow,1601259874497,3,111500,108006,334500,0.6666666666666666,0,2,2,4,673,SUCCESS,334500,5FlfuoiVRH2Is0JQck1NdQ,
RohitA,1600082976638,3,111517,105688,334552,7.333333333333333,0,22,22,1,674,SUCCESS,334552,uzDAPJiNSgmEmqqlABaFOQ,
OpticFlow-NW-Bhaskara,1598923114954,3,111844,104006,335532,15.333333333333334,0,46,46,3,675,SUCCESS,335532,Jm6YSfEPToqXk8ysM6yEkA,
Agogo,1599120724256,3,111987,105939,335962,15.666666666666666,0,47,47,6,676,SUCCESS,335962,GRKf0A6WRBmHdZtXaHTLGg,
test-DBS,1599730227146,3,112013,109996,336039,0.0,0,0,0,2,677,SUCCESS,336039,6sJoLCplRCGY5_DaEnx1og,
Volk,1600933269052,3,112379,109331,337139,29.666666666666668,0,89,89,1,678,SUCCESS,337139,gk7AnWeITH-g2JUGGxwPVA,
vege,1599862805433,3,112440,104078,337321,14.666666666666666,0,44,44,1,679,SUCCESS,337321,Ix4pN-kkSomjTPrlq6qH6w,
SudoSurf,1599080567122,3,112459,109740,337378,3.6666666666666665,0,11,11,1,680,SUCCESS,337378,3OQRAOL7RyKF8KFcIZNdaw,
udayasurya,1599156696904,3,112728,108133,338185,16.333333333333332,0,49,49,1,681,SUCCESS,338185,9Bk2ECe6R8WPNtogS35V_Q,
KarthikPorwal,1600144847279,3,112740,104480,338221,35.0,0,105,105,1,682,SUCCESS,338221,QiAvYb05QSK2sgY5zgHwBg,
shreyashetty97,1600156010944,3,112892,108924,338676,3.6666666666666665,0,11,11,1,683,SUCCESS,338676,7vGst4qXR_23nAZMqAWcEA,
hoangtriet,1598931722665,3,113340,105264,340021,0.6666666666666666,0,2,2,1,684,SUCCESS,340021,YoSCz6XcQcOJkaYs67mmGA,
Jazmin-DBS,1599451093222,3,113389,108931,340169,9.666666666666666,0,29,29,1,685,SUCCESS,340169,R4nGlfz_S6qvxtFel8QVmQ,
AngieCheung,1600156941416,3,113779,110397,341339,1.0,0,3,3,2,686,SUCCESS,341339,y-S58khETOiW6yv9oQhI8w,
bruce,1600257120332,3,114204,110141,342614,5.666666666666667,0,17,17,1,687,SUCCESS,342614,JtMdJkbkRZ2Fcedl-6IqEg,
BrijaDAH2-DBS,1600424075792,3,114986,111886,344958,8.0,0,24,24,3,688,SUCCESS,344958,AB_8GDzwTlu6UVMFjd_qgA,
Uozumi-Racing,1600247891678,3,115408,108432,346226,21.333333333333332,0,64,64,3,689,SUCCESS,346226,c2WLPiciSmiA6uRNH2jeDw,
StrikeFirstRacing,1601498996422,3,115486,113693,346458,33.333333333333336,0,100,100,3,690,SUCCESS,346458,O2zqAfZvTN2ybCriR5WOMg,
aminamehnazDBS,1598956227561,3,115550,108810,346651,2.0,0,6,6,2,691,SUCCESS,346651,EZbs4w6qSA6d1GtL1Utl2A,
baba-1919,1599644569846,3,115655,113197,346967,6.0,0,18,18,2,692,SUCCESS,346967,Qe71Y23gT5KL2CTD6bVscg,
deep-racer,1600676012592,3,115848,106872,347545,7.666666666666667,0,23,23,1,693,SUCCESS,347545,TNzg0wKbQ7C1SU_PxxElSA,
CouchPoTaTo,1598980131211,3,115901,111746,347705,4.333333333333333,0,13,13,1,694,SUCCESS,347705,THV3NSMOQ-euarXhkbYqVA,
snappy,1600161599946,3,116350,108533,349051,11.333333333333334,0,34,34,2,695,SUCCESS,349051,dHSAs1JCRYGnAp3SYdGiHA,
Silvi,1600078769576,3,116418,110072,349255,15.333333333333334,0,46,46,2,696,SUCCESS,349255,sulgLQmBRSSYkF-6f3EhmA,
Vrooooom,1601288176376,3,116550,113546,349652,5.0,0,15,15,1,697,SUCCESS,349652,ADFYL2pRRz6jQ2MHoaXcCw,
Smit01,1600082723803,3,116638,114140,349914,3.0,0,9,9,3,698,SUCCESS,349914,9nfCwO6MTDaM4w21TriqAA,
