Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
GummyBear,1614778347646,3,51926,48387,155780,0.6666666666666666,0,2,2,0,23,SUCCESS,155780
hduddu,1615006388451,3,52043,51745,156130,3.0,0,9,9,3,24,SUCCESS,156130
10namarie,1614842526170,3,53474,52977,160424,0.0,0,0,0,7,25,SUCCESS,160424
TestVinodRacer,1614962025101,3,53612,45340,160836,2.3333333333333335,0,7,7,15,26,SUCCESS,160836
Liluter-Dron,1614649072565,3,54196,51515,162589,0.6666666666666666,0,2,2,0,27,SUCCESS,162589
LuckyMan,1614944976640,3,55334,51660,166004,1.6666666666666667,0,5,5,7,28,SUCCESS,166004
muzi,1614780468087,3,55610,51736,166831,3.6666666666666665,0,11,11,10,29,SUCCESS,166831
MarsLander,1614732309802,3,57324,53540,171973,3.6666666666666665,0,11,11,14,30,SUCCESS,171973
PacemakersEh,1614738921917,3,57490,49404,172470,2.3333333333333335,0,7,7,4,31,SUCCESS,172470
Peppy,1614946664448,3,59331,55344,177994,1.6666666666666667,0,5,5,2,32,SUCCESS,177994
ConnorSutton-01,1614670187316,3,59569,55871,178707,0.6666666666666666,0,2,2,13,33,SUCCESS,178707
Heisenberg,1614632479798,3,60420,58674,181262,0.3333333333333333,0,1,1,6,34,SUCCESS,181262
funny,1615051542515,3,60808,60560,182424,0.0,0,0,0,5,35,SUCCESS,182424
manzooi,1614833666916,3,61018,60730,183055,0.0,0,0,0,0,36,SUCCESS,183055
AshishRacer,1614969036807,3,61694,55885,185083,2.0,0,6,6,1,37,SUCCESS,185083
CreateAndDigress,1615050988381,3,62418,55931,187256,3.0,0,9,9,1,38,SUCCESS,187256
Roxnea,1614947118534,3,62451,58562,187353,2.6666666666666665,0,8,8,0,39,SUCCESS,187353
JP01v2,1614906758109,3,64280,63641,192841,2.0,0,6,6,16,40,SUCCESS,192841
test-race-haoting,1614825767030,3,64827,59298,194481,2.0,0,6,6,0,41,SUCCESS,194481
SPS-GottaGoFast,1614632918599,3,66254,57842,198764,2.6666666666666665,0,8,8,5,42,SUCCESS,198764
jgamblin,1614771225268,3,66583,54083,199749,4.0,0,12,12,21,43,SUCCESS,199749
amanelso4,1614826896054,3,67033,64538,201100,1.3333333333333333,0,4,4,1,44,SUCCESS,201100
RedRacer2021,1614599582318,3,67052,66149,201158,0.3333333333333333,0,1,1,1,45,SUCCESS,201158
GT-Racing,1614802901884,3,67704,63243,203112,0.6666666666666666,0,2,2,6,46,SUCCESS,203112
BT-Racer-McLarenF1-Series,1614988492434,3,67818,67259,203456,3.0,0,9,9,5,47,SUCCESS,203456
GregData,1615053706329,3,68390,59091,205170,1.3333333333333333,0,4,4,11,48,SUCCESS,205170
s1thind,1614609685801,3,68432,63456,205297,6.0,0,18,18,6,49,SUCCESS,205297
ironbarrel1,1614600330074,3,68432,62218,205297,3.0,0,9,9,4,50,SUCCESS,205297
ssowmith,1614980047225,3,69703,59536,209110,3.3333333333333335,0,10,10,9,51,SUCCESS,209110
daisuke2010311345,1614781410327,3,70356,67996,211069,1.0,0,3,3,21,52,SUCCESS,211069
deesawdeloitte,1615012998546,3,70474,68882,211423,0.0,0,0,0,9,53,SUCCESS,211423
DR-1,1614970402775,3,70706,58617,212118,5.333333333333333,0,16,16,7,54,SUCCESS,212118
TatsuyaShiba,1614948333464,3,71330,68545,213992,3.3333333333333335,0,10,10,0,55,SUCCESS,213992
BA-1-TeamOne,1614811668587,3,71369,65995,214108,5.0,0,15,15,4,56,SUCCESS,214108
karthikDeepRacer,1615044593311,3,72704,61512,218112,4.333333333333333,0,13,13,13,57,SUCCESS,218112
GrumpyMonkey,1614870543392,3,73098,72875,219295,0.0,0,0,0,4,58,SUCCESS,219295
DeepRacerHackathonLeague,1614947092541,3,73114,68795,219342,3.6666666666666665,0,11,11,0,59,SUCCESS,219342
jimmitjoo,1614612684418,3,73905,68509,221717,0.3333333333333333,0,1,1,1,60,SUCCESS,221717
avtiwari,1615004239740,3,74034,68053,222103,3.0,0,9,9,0,61,SUCCESS,222103
BugRacer,1614617062639,3,74168,73471,222505,0.0,0,0,0,1,62,SUCCESS,222505
Fluxracer,1614764170077,3,75661,71392,226984,0.6666666666666666,0,2,2,10,63,SUCCESS,226984
LM-AFS1,1614704717253,3,75801,75382,227403,3.0,0,9,9,5,64,SUCCESS,227403
sbhimalingam,1615004291650,3,78176,72277,234529,7.0,0,21,21,7,65,SUCCESS,234529
KeisukeKondo,1614741831525,3,78184,72979,234552,5.0,0,15,15,28,66,SUCCESS,234552
Otaboroid,1614929157335,3,78191,65865,234573,9.0,0,27,27,2,67,SUCCESS,234573
DRacerNeerajU,1615004823161,3,78720,74827,236162,3.0,0,9,9,9,68,SUCCESS,236162
LawrenceWong-hk,1615007926433,3,78940,74602,236822,2.0,0,6,6,3,69,SUCCESS,236822
mayumi-nakagawa,1614742313338,3,79097,78205,237292,4.0,0,12,12,5,70,SUCCESS,237292
rnarukulla-1,1615037096383,3,79214,71712,237644,3.3333333333333335,0,10,10,4,71,SUCCESS,237644
voidalpha,1614904543940,3,79655,75140,238966,0.6666666666666666,0,2,2,16,72,SUCCESS,238966
NationalDayniehongbo,1614993103058,3,79842,69995,239528,6.666666666666667,0,20,20,2,73,SUCCESS,239528
tenihil,1614642395699,3,81097,75335,243291,3.0,0,9,9,2,74,SUCCESS,243291
Madhuracer,1615016812061,3,81431,81194,244293,1.0,0,3,3,15,75,SUCCESS,244293
testing1,1614975671479,3,81677,81526,245031,0.0,0,0,0,6,76,SUCCESS,245031
akalbhor,1614964706775,3,82207,73537,246621,3.3333333333333335,0,10,10,3,77,SUCCESS,246621
sergen,1614846624598,3,82223,81792,246669,0.0,0,0,0,0,78,SUCCESS,246669
FunkySyntax,1614986515351,3,83476,80226,250430,1.6666666666666667,0,5,5,1,79,SUCCESS,250430
RK-Deloitte,1614947019944,3,83775,74334,251327,3.3333333333333335,0,10,10,1,80,SUCCESS,251327
Kurahara,1614903075526,3,84260,82542,252780,0.0,0,0,0,5,81,SUCCESS,252780
Awaken,1614968837427,3,85040,82398,255121,4.333333333333333,0,13,13,0,82,SUCCESS,255121
Green-Hill-Products-and-Services-Number1,1614732564198,3,85090,75602,255272,8.666666666666666,0,26,26,6,83,SUCCESS,255272
Woodys-DeepRacer,1614913947365,3,85117,82791,255351,0.3333333333333333,0,1,1,8,84,SUCCESS,255351
Aman,1615042253891,3,85660,76378,256981,5.666666666666667,0,17,17,2,85,SUCCESS,256981
TechGenius,1614672753031,3,86122,83403,258368,0.3333333333333333,0,1,1,1,86,SUCCESS,258368
GeraldHinton,1614645951280,3,86325,76255,258976,4.666666666666667,0,14,14,0,87,SUCCESS,258976
JMo,1614744690322,3,86535,83593,259605,7.666666666666667,0,23,23,2,88,SUCCESS,259605
HarinWu,1614829518565,3,86537,83056,259611,7.666666666666667,0,23,23,6,89,SUCCESS,259611
VikingOne,1614672652858,3,86849,85066,260547,0.3333333333333333,0,1,1,4,90,SUCCESS,260547
UTHermosillo,1614922923640,3,87071,85482,261215,0.3333333333333333,0,1,1,2,91,SUCCESS,261215
nikhilkala,1614974954522,3,88481,87394,265444,0.0,0,0,0,7,92,SUCCESS,265444
Nyx,1614774404548,3,88842,88075,266528,0.0,0,0,0,1,93,SUCCESS,266528
tomroy1,1615048376102,3,89560,83197,268682,1.0,0,3,3,4,94,SUCCESS,268682
Teste1,1614912562534,3,89884,78600,269654,10.0,0,30,30,1,95,SUCCESS,269654
testmiya,1614920307819,3,90061,76324,270183,7.333333333333333,0,22,22,8,96,SUCCESS,270183
gg01,1615021631121,3,90108,76595,270325,11.333333333333334,0,34,34,3,97,SUCCESS,270325
secondattemptwaypoint,1615043938007,3,90979,84072,272938,11.333333333333334,0,34,34,2,98,SUCCESS,272938
Rakesh-Arumalla,1614603529746,3,91068,84059,273205,2.3333333333333335,0,7,7,0,99,SUCCESS,273205
souravdeepracer,1614955320812,3,91695,87877,275085,3.6666666666666665,0,11,11,8,100,SUCCESS,275085
aruyadav,1614975186445,3,91779,84942,275337,4.333333333333333,0,13,13,4,101,SUCCESS,275337
PreyRacer,1614668195790,3,92278,89688,276834,0.6666666666666666,0,2,2,8,102,SUCCESS,276834
ukantMod1,1614951918229,3,92722,84933,278167,8.333333333333334,0,25,25,1,103,SUCCESS,278167
GaryAflalo,1614855350839,3,92771,91793,278315,0.0,0,0,0,5,104,SUCCESS,278315
TestV1,1615037605521,3,93450,90745,280350,0.3333333333333333,0,1,1,1,105,SUCCESS,280350
NFSVinay,1615041310458,3,93566,83433,280699,1.6666666666666667,0,5,5,15,106,SUCCESS,280699
firstStepRacer,1614947192251,3,93594,93391,280783,0.0,0,0,0,0,107,SUCCESS,280783
CPTest,1614576637324,3,93804,91425,281413,0.0,0,0,0,0,108,SUCCESS,281413
Deb,1614946677351,3,93884,91143,281652,1.6666666666666667,0,5,5,0,109,SUCCESS,281652
DeloitteAWSDeepRacer,1614960046103,3,94966,90652,284900,0.6666666666666666,0,2,2,3,110,SUCCESS,284900
DeloitteRacer,1614946768003,3,95395,92516,286186,0.3333333333333333,0,1,1,0,111,SUCCESS,286186
Weaver,1614606546685,3,95503,93440,286509,0.0,0,0,0,8,112,SUCCESS,286509
anklal,1614947344587,3,96444,84075,289334,10.333333333333334,0,31,31,0,113,SUCCESS,289334
MariusAndersen,1614810740794,3,96820,87930,290461,4.666666666666667,0,14,14,8,114,SUCCESS,290461
RimpyRacing,1614997280201,3,96856,70530,290569,12.666666666666666,0,38,38,1,115,SUCCESS,290569
Jazzer,1614884439132,3,97150,96527,291450,0.3333333333333333,0,1,1,1,116,SUCCESS,291450
vasmos,1614754852711,3,97308,95142,291925,0.0,0,0,0,6,117,SUCCESS,291925
buggyRacer,1614883991354,3,97389,96083,292167,0.0,0,0,0,2,118,SUCCESS,292167
Prabha-Ottawa,1614896956452,3,97889,93332,293667,0.3333333333333333,0,1,1,0,119,SUCCESS,293667
DePauwRacer,1614646389166,3,97973,95586,293921,4.333333333333333,0,13,13,0,120,SUCCESS,293921
Puratu,1614848628378,3,98022,93575,294067,0.6666666666666666,0,2,2,0,121,SUCCESS,294067
Twitter,1614686377029,3,98168,98066,294506,0.0,0,0,0,0,122,SUCCESS,294506
Biene87,1615046431459,3,98238,96339,294716,0.0,0,0,0,5,123,SUCCESS,294716
RobK,1614816612692,3,98251,93020,294754,1.0,0,3,3,3,124,SUCCESS,294754
aryaray,1614956368073,3,99220,89060,297660,10.666666666666666,0,32,32,1,125,SUCCESS,297660
agunuganti,1615047334321,3,99402,89729,298207,7.666666666666667,0,23,23,4,126,SUCCESS,298207
Bren1Racer,1614611507972,3,99694,96933,299084,0.0,0,0,0,0,127,SUCCESS,299084
Chicago-2-StanMan,1615035269061,3,99930,99358,299791,2.0,0,6,6,0,128,SUCCESS,299791
Dhruv,1614947191055,3,100154,97519,300464,1.0,0,3,3,0,129,SUCCESS,300464
abhinavsingh49,1615031795607,3,100453,93337,301360,10.0,0,30,30,3,130,SUCCESS,301360
testAlpha,1614608780509,3,100499,96366,301497,0.0,0,0,0,1,131,SUCCESS,301497
iceman8797,1614947352417,3,101051,98323,303154,0.3333333333333333,0,1,1,0,132,SUCCESS,303154
Icy,1615045460121,3,101396,97573,304188,2.6666666666666665,0,8,8,11,133,SUCCESS,304188
MD123,1614853482886,3,101617,98732,304851,0.3333333333333333,0,1,1,1,134,SUCCESS,304851
Deadracer-01,1614960344471,3,101619,91859,304859,3.0,0,9,9,2,135,SUCCESS,304859
dsh01,1614790975585,3,101807,100539,305421,0.0,0,0,0,19,136,SUCCESS,305421
FredtheGoat,1614816507775,3,102377,96936,307133,0.6666666666666666,0,2,2,1,137,SUCCESS,307133
CarniBlood,1615035556361,3,102410,97410,307230,0.6666666666666666,0,2,2,0,138,SUCCESS,307230
Akshata,1614973784942,3,102425,100932,307275,0.3333333333333333,0,1,1,0,139,SUCCESS,307275
Upjumper,1614622012120,3,102706,99338,308118,0.3333333333333333,0,1,1,1,140,SUCCESS,308118
SonuJalan,1615021830699,3,103034,102325,309102,10.0,0,30,30,2,141,SUCCESS,309102
vganipisetti,1615031303865,3,103470,88222,310410,7.333333333333333,0,22,22,4,142,SUCCESS,310410
Shreyanshu,1615011585340,3,103507,101780,310523,3.3333333333333335,0,10,10,0,143,SUCCESS,310523
PrinceG,1614977778860,3,104339,100000,313018,10.666666666666666,0,32,32,17,144,SUCCESS,313018
ClaudioRace,1614908479648,3,105199,92201,315597,3.3333333333333335,0,10,10,13,145,SUCCESS,315597
ModelA,1614596645829,3,105302,102751,315908,1.0,0,2,3,0,146,SUCCESS,315908
Brady11,1614984244570,3,105826,103868,317479,0.0,0,0,0,1,147,SUCCESS,317479
sag,1614730055633,3,106230,98138,318691,4.333333333333333,0,13,13,1,148,SUCCESS,318691
VinayM,1614850904776,3,106726,97543,320178,1.6666666666666667,0,5,5,5,149,SUCCESS,320178
RobRacer,1614910798582,3,107132,102467,321398,1.0,0,3,3,3,150,SUCCESS,321398
AsimMohanty,1615050622399,3,107414,101132,322244,1.3333333333333333,0,4,4,1,151,SUCCESS,322244
School-Bus,1614892575323,3,107481,103375,322444,3.6666666666666665,0,11,11,2,152,SUCCESS,322444
Sruthin,1614852283199,3,108102,105606,324308,0.3333333333333333,0,1,1,1,153,SUCCESS,324308
Srinu-Pilli,1614613681971,3,108333,92528,325000,3.3333333333333335,0,10,10,1,154,SUCCESS,325000
ksvanaasen,1614696228315,3,108770,107211,326310,1.0,0,3,3,1,155,SUCCESS,326310
G-Leage,1614838350376,3,109249,107464,327749,0.0,0,0,0,0,156,SUCCESS,327749
HawatTheRoadrunner,1615053466409,3,109498,104924,328496,2.6666666666666665,0,8,8,0,157,SUCCESS,328496
brazenmaniac,1615025976935,3,110092,106329,330278,2.6666666666666665,0,8,8,6,158,SUCCESS,330278
Prosecutor,1614935927729,3,110966,107593,332898,2.3333333333333335,0,7,7,1,159,SUCCESS,332898
AskJag07,1614588122875,3,111187,105658,333562,3.6666666666666665,0,11,11,1,160,SUCCESS,333562
Janeybop,1614793834339,3,111376,106170,334129,5.0,0,15,15,1,161,SUCCESS,334129
ravik-deloitte,1614949305129,3,112325,106731,336976,0.3333333333333333,0,1,1,1,162,SUCCESS,336976
vinD,1615046705289,3,113833,105103,341500,11.333333333333334,0,34,34,1,163,SUCCESS,341500
sno1,1614970687232,3,114092,108194,342276,3.0,0,9,9,0,164,SUCCESS,342276
AllyAraujo10,1614908515178,3,114098,109880,342295,7.0,0,21,21,2,165,SUCCESS,342295
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,166,SUCCESS,342611
myfirstracer,1614867848099,3,114374,112112,343123,0.0,0,0,0,10,167,SUCCESS,343123
trialfast,1615037680681,3,114672,100077,344016,4.666666666666667,0,14,14,0,168,SUCCESS,344016
JamesHolden,1614962832923,3,114816,112920,344450,0.3333333333333333,0,1,1,0,169,SUCCESS,344450
Teste001,1614910844886,3,115393,108936,346181,3.0,0,9,9,1,170,SUCCESS,346181
DK2048,1614779702601,3,115406,108694,346220,5.0,0,15,15,0,171,SUCCESS,346220
Brian-Cheungs-racer,1614728656736,3,116627,110607,349883,6.0,0,18,18,0,172,SUCCESS,349883
Diallo-3948,1614777538578,3,116890,113073,350671,6.666666666666667,0,20,20,2,173,SUCCESS,350671
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,174,SUCCESS,352322
Mahmut,1614848329998,3,117496,115141,352490,0.0,0,0,0,1,175,SUCCESS,352490
alex2,1614872550123,3,118270,114800,354812,1.0,0,3,3,12,176,SUCCESS,354812
Teste01,1614733096426,3,118420,115206,355260,2.6666666666666665,0,8,8,0,177,SUCCESS,355260
LegacyOfMannava,1615011120213,3,118518,111334,355554,0.6666666666666666,0,2,2,0,178,SUCCESS,355554
TotalCruise,1614627569479,3,118728,112870,356184,17.0,0,51,51,2,179,SUCCESS,356184
SSQQ,1614648131244,3,118755,110130,356267,3.3333333333333335,0,10,10,0,180,SUCCESS,356267
LT,1614946960592,3,118865,112337,356595,5.333333333333333,0,16,16,3,181,SUCCESS,356595
DeepFlyer,1614991485533,3,119118,114083,357356,2.0,0,6,6,5,182,SUCCESS,357356
ABRacer,1615012059816,3,119453,111143,358359,2.3333333333333335,0,7,7,0,183,SUCCESS,358359
AltRanger196766,1614871701141,3,119750,110869,359252,5.333333333333333,0,16,16,3,184,SUCCESS,359252
sathya,1614946826518,3,119865,109866,359595,17.0,0,51,51,0,185,SUCCESS,359595
sivramakrishna,1614950381137,3,120416,104789,361249,13.666666666666666,0,41,41,2,186,SUCCESS,361249
DH,1614939275483,3,120591,120265,361774,15.0,0,45,45,8,187,SUCCESS,361774
ata-test,1614873492821,3,120634,117065,361903,5.666666666666667,0,17,17,1,188,SUCCESS,361903
DelRey69,1614844658906,3,121277,117063,363831,5.666666666666667,0,17,17,0,189,SUCCESS,363831
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,190,SUCCESS,367465
TESTLeague,1615017972183,3,123883,114118,371650,3.3333333333333335,0,10,10,1,191,SUCCESS,371650
AVK1,1614946763163,3,124212,110833,372636,3.0,0,9,9,0,192,SUCCESS,372636
Emilio,1614986819365,3,124349,121260,373049,6.333333333333333,0,19,19,11,193,SUCCESS,373049
Aramis0512,1614751199821,3,124415,111530,373245,7.666666666666667,0,23,23,1,194,SUCCESS,373245
WCNT,1614882788456,3,124909,121860,374728,5.666666666666667,0,17,17,0,195,SUCCESS,374728
rahku,1614948055243,3,124999,120921,374999,2.6666666666666665,0,7,8,1,196,SUCCESS,374999
Arun-Topgun,1615051149673,3,126664,123465,379992,3.3333333333333335,0,10,10,1,197,SUCCESS,379992
random,1614693393117,3,126799,117876,380397,6.333333333333333,0,19,19,0,198,SUCCESS,380397
avaderbcar,1614730788866,3,127055,118556,381167,2.3333333333333335,0,7,7,0,199,SUCCESS,381167
Ligue1,1614733096531,3,128301,124864,384905,0.3333333333333333,0,1,1,0,200,SUCCESS,384905
eval-test,1614979482701,3,130042,123675,390126,10.333333333333334,0,31,31,0,201,SUCCESS,390126
DRLM1,1614935338198,3,130120,124934,390362,2.3333333333333335,0,7,7,1,202,SUCCESS,390362
KoRe401,1614657955663,3,130159,124404,390477,0.0,0,0,0,1,203,SUCCESS,390477
Anuj,1614947586857,3,130225,126805,390677,2.3333333333333335,0,7,7,0,204,SUCCESS,390677
FSgeorgetoo,1614671147460,3,132397,128538,397192,2.3333333333333335,0,7,7,5,205,SUCCESS,397192
AlphonsaDavies,1614766650933,3,132983,122680,398950,4.666666666666667,0,14,14,6,206,SUCCESS,398950
TorillaTavataan,1614791580194,3,133991,130731,401975,4.333333333333333,0,13,13,1,207,SUCCESS,401975
AlexModel,1614722990618,3,134427,132224,403281,3.6666666666666665,0,9,11,7,208,SUCCESS,403281
Yan-QW,1614867980920,3,136115,133842,408346,15.666666666666666,0,47,47,2,209,SUCCESS,408346
lkotta,1614946928299,3,136328,127729,408984,7.666666666666667,0,23,23,0,210,SUCCESS,408984
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,211,SUCCESS,409388
Champi0n,1614847478888,3,137848,131284,413545,1.3333333333333333,0,4,4,0,212,SUCCESS,413545
tigui,1614871765427,3,138165,132456,414495,19.0,0,57,57,0,213,SUCCESS,414495
Jairo,1614944390606,3,141587,125995,424763,10.666666666666666,0,32,32,0,214,SUCCESS,424763
vivmishra,1614948124345,3,141608,137332,424824,3.3333333333333335,0,10,10,0,215,SUCCESS,424824
abhikashyap,1614945783901,3,142813,130239,428440,20.333333333333332,0,61,61,0,216,SUCCESS,428440
Jaz,1614621163852,3,142849,137262,428547,8.0,0,24,24,3,217,SUCCESS,428547
RCube,1614836378590,3,143036,110012,429109,9.0,0,26,27,1,218,SUCCESS,429109
evsavio,1614957467167,3,143657,136910,430972,10.666666666666666,0,32,32,1,219,SUCCESS,430972
Teste01-AM,1614733096642,3,146411,132800,439234,8.666666666666666,0,26,26,0,220,SUCCESS,439234
DirtFish2,1614804828505,3,147348,130001,442044,20.666666666666668,0,62,62,0,221,SUCCESS,442044
BA-3-SuperTeam,1614957619981,3,148562,138661,445686,7.0,0,21,21,0,222,SUCCESS,445686
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,223,SUCCESS,447550
Tanapat,1615017214034,3,149234,147902,447703,0.0,0,0,0,2,224,SUCCESS,447703
CarritoChocon,1614789287680,3,149262,144396,447787,9.0,0,27,27,0,225,SUCCESS,447787
dgilm,1614658142712,3,149584,144936,448754,9.666666666666666,0,29,29,0,226,SUCCESS,448754
KnightRacers,1614946806188,3,149849,137952,449548,15.0,0,45,45,0,227,SUCCESS,449548
quewa,1614846207546,3,149888,134974,449666,20.666666666666668,0,62,62,2,228,SUCCESS,449666
SasiDeloitteRace,1614946811204,3,151885,148204,455657,7.666666666666667,0,23,23,0,229,SUCCESS,455657
GunXD,1614946791304,3,156349,146933,469049,16.333333333333332,0,49,49,0,230,SUCCESS,469049
R4D4,1614805627890,3,158568,151112,475705,10.333333333333334,0,31,31,3,231,SUCCESS,475705
zongfu,1614731528065,3,167859,162444,503578,1.6666666666666667,0,5,5,1,232,SUCCESS,503578
Priyal318,1614654887561,3,169121,152160,507365,10.333333333333334,0,31,31,2,233,SUCCESS,507365
akgautam,1614946960704,3,171283,168532,513849,18.666666666666668,0,56,56,0,234,SUCCESS,513849
GCM,1614931887040,3,173849,143259,521547,25.0,0,75,75,5,235,SUCCESS,521547
AlphaBetaTheta,1614710143687,3,174655,171796,523965,15.666666666666666,0,47,47,2,236,SUCCESS,523965
pbhardwaj,1614948019532,3,174785,169459,524355,1.6666666666666667,0,5,5,0,237,SUCCESS,524355
Arcjude,1615035348540,3,175127,162093,525383,23.333333333333332,0,70,70,0,238,SUCCESS,525383
Qwerty,1614944088313,3,176106,167515,528318,26.666666666666668,0,80,80,0,239,SUCCESS,528318
shivamsrivastava,1615031706166,3,180407,168946,541221,26.333333333333332,0,79,79,3,240,SUCCESS,541221
yneelakandan,1615043547930,3,181788,174793,545364,20.666666666666668,0,62,62,1,241,SUCCESS,545364
Preyspeed,1614630708665,3,182764,170948,548293,15.666666666666666,0,46,47,1,242,SUCCESS,548293
GrabCarBoy,1614683104945,3,183195,178721,549586,25.333333333333332,0,76,76,1,243,SUCCESS,549586
ankit-1999,1615000902098,3,185393,176219,556181,26.666666666666668,0,80,80,8,244,SUCCESS,556181
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,245,SUCCESS,559076
DC1991,1614647352663,3,189266,177795,567800,18.333333333333332,0,55,55,1,246,SUCCESS,567800
alangote,1615022034168,3,193262,169808,579787,28.0,0,84,84,1,247,SUCCESS,579787
Arcelik2,1614850834629,3,195087,182732,585262,12.666666666666666,0,38,38,3,248,SUCCESS,585262
RohitMahajan,1614946749570,3,199547,190802,598643,16.0,0,48,48,0,249,SUCCESS,598643
GG12138,1615013542272,3,208494,206741,625483,31.333333333333332,0,94,94,0,250,SUCCESS,625483
OnoPoteco,1614661023411,3,210408,204334,631225,13.0,0,39,39,0,251,SUCCESS,631225
mezzat,1614776032005,3,211175,205925,633525,21.666666666666668,0,65,65,0,252,SUCCESS,633525
Nueng,1615012854676,3,214095,205870,642287,20.666666666666668,0,62,62,0,253,SUCCESS,642287
Test4853,1614958933073,3,216096,197164,648290,22.666666666666668,0,68,68,0,254,SUCCESS,648290
Chicago-1-Chasers,1614660961879,3,217704,207516,653114,27.0,0,81,81,0,255,SUCCESS,653114
SpeedRunnerES,1614690160220,3,219104,203866,657312,25.666666666666668,0,77,77,1,256,SUCCESS,657312
kaushalrao101test,1614632633178,3,220283,215070,660851,17.0,0,51,51,1,257,SUCCESS,660851
myleaguevish,1614757970493,3,231694,223544,695084,22.666666666666668,0,68,68,0,258,SUCCESS,695084
Markova,1614961628729,3,231815,219306,695446,26.333333333333332,0,79,79,2,259,SUCCESS,695446
AGURRU,1614797877716,3,240025,234831,720077,29.333333333333332,0,88,88,1,260,SUCCESS,720077
Dribbly-Meander,1614651466925,3,241283,231395,723851,28.0,0,84,84,0,261,SUCCESS,723851
ahmetcicekci,1614951618552,3,244087,240249,732261,28.666666666666668,0,86,86,0,262,SUCCESS,732261
amurakami-deep-racer,1614697323677,3,244848,233895,734544,32.0,0,96,96,0,263,SUCCESS,734544
M1Sg,1614946800912,3,254655,232275,763966,37.333333333333336,0,112,112,0,264,SUCCESS,763966
AIDeepRacer,1614921176883,3,273887,259272,821663,42.666666666666664,0,128,128,0,265,SUCCESS,821663
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,266,SUCCESS,887450
grant-schnettgoecke,1614832206395,3,296728,290795,890186,47.0,0,141,141,0,267,SUCCESS,890186
TorillaTavataan2,1614772499075,3,298658,289635,895974,38.666666666666664,0,116,116,1,268,SUCCESS,895974
Onurpo,1614959127050,3,344402,321452,1033207,49.333333333333336,0,148,148,0,269,SUCCESS,1033207
metrogea,1614654772418,3,371486,369456,1114460,54.333333333333336,0,163,163,0,270,SUCCESS,1114460
