Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
BT-Racer-McLarenF1-Series,1614723386263,3,84903,76321,254709,4.666666666666667,0,14,14,0,55,SUCCESS,254709
Green-Hill-Products-and-Services-Number1,1614732564198,3,85090,75602,255272,8.666666666666666,0,26,26,6,56,SUCCESS,255272
Woodys-DeepRacer,1614913947365,3,85117,82791,255351,0.3333333333333333,0,1,1,5,57,SUCCESS,255351
TechGenius,1614672753031,3,86122,83403,258368,0.3333333333333333,0,1,1,1,58,SUCCESS,258368
GeraldHinton,1614645951280,3,86325,76255,258976,4.666666666666667,0,14,14,0,59,SUCCESS,258976
JMo,1614744690322,3,86535,83593,259605,7.666666666666667,0,23,23,2,60,SUCCESS,259605
HarinWu,1614829518565,3,86537,83056,259611,7.666666666666667,0,23,23,6,61,SUCCESS,259611
VikingOne,1614672652858,3,86849,85066,260547,0.3333333333333333,0,1,1,4,62,SUCCESS,260547
UTHermosillo,1614922923640,3,87071,85482,261215,0.3333333333333333,0,1,1,0,63,SUCCESS,261215
Nyx,1614774404548,3,88842,88075,266528,0.0,0,0,0,1,64,SUCCESS,266528
Teste1,1614912562534,3,89884,78600,269654,10.0,0,30,30,1,65,SUCCESS,269654
testmiya,1614920307819,3,90061,76324,270183,7.333333333333333,0,22,22,6,66,SUCCESS,270183
Rakesh-Arumalla,1614603529746,3,91068,84059,273205,2.3333333333333335,0,7,7,0,67,SUCCESS,273205
PreyRacer,1614668195790,3,92278,89688,276834,0.6666666666666666,0,2,2,8,68,SUCCESS,276834
GaryAflalo,1614855350839,3,92771,91793,278315,0.0,0,0,0,5,69,SUCCESS,278315
CPTest,1614576637324,3,93804,91425,281413,0.0,0,0,0,0,70,SUCCESS,281413
Weaver,1614606546685,3,95503,93440,286509,0.0,0,0,0,8,71,SUCCESS,286509
MariusAndersen,1614810740794,3,96820,87930,290461,4.666666666666667,0,14,14,8,72,SUCCESS,290461
Jazzer,1614884439132,3,97150,96527,291450,0.3333333333333333,0,1,1,1,73,SUCCESS,291450
vasmos,1614754852711,3,97308,95142,291925,0.0,0,0,0,6,74,SUCCESS,291925
buggyRacer,1614883991354,3,97389,96083,292167,0.0,0,0,0,2,75,SUCCESS,292167
Prabha-Ottawa,1614896956452,3,97889,93332,293667,0.3333333333333333,0,1,1,0,76,SUCCESS,293667
DePauwRacer,1614646389166,3,97973,95586,293921,4.333333333333333,0,13,13,0,77,SUCCESS,293921
Puratu,1614848628378,3,98022,93575,294067,0.6666666666666666,0,2,2,0,78,SUCCESS,294067
Twitter,1614686377029,3,98168,98066,294506,0.0,0,0,0,0,79,SUCCESS,294506
RobK,1614816612692,3,98251,93020,294754,1.0,0,3,3,3,80,SUCCESS,294754
Bren1Racer,1614611507972,3,99694,96933,299084,0.0,0,0,0,0,81,SUCCESS,299084
Biene87,1614787432128,3,99782,97480,299346,0.3333333333333333,0,1,1,3,82,SUCCESS,299346
testAlpha,1614608780509,3,100499,96366,301497,0.0,0,0,0,1,83,SUCCESS,301497
MD123,1614853482886,3,101617,98732,304851,0.3333333333333333,0,1,1,1,84,SUCCESS,304851
dsh01,1614790975585,3,101807,100539,305421,0.0,0,0,0,19,85,SUCCESS,305421
FredtheGoat,1614816507775,3,102377,96936,307133,0.6666666666666666,0,2,2,1,86,SUCCESS,307133
Upjumper,1614622012120,3,102706,99338,308118,0.3333333333333333,0,1,1,1,87,SUCCESS,308118
DR-1,1614750569576,3,103468,89727,310405,12.666666666666666,0,38,38,5,88,SUCCESS,310405
ClaudioRace,1614908479648,3,105199,92201,315597,3.3333333333333335,0,10,10,10,89,SUCCESS,315597
ModelA,1614596645829,3,105302,102751,315908,1.0,0,2,3,0,90,SUCCESS,315908
sag,1614730055633,3,106230,98138,318691,4.333333333333333,0,13,13,1,91,SUCCESS,318691
VinayM,1614850904776,3,106726,97543,320178,1.6666666666666667,0,5,5,3,92,SUCCESS,320178
RobRacer,1614910798582,3,107132,102467,321398,1.0,0,3,3,3,93,SUCCESS,321398
School-Bus,1614892575323,3,107481,103375,322444,3.6666666666666665,0,11,11,1,94,SUCCESS,322444
Sruthin,1614852283199,3,108102,105606,324308,0.3333333333333333,0,1,1,1,95,SUCCESS,324308
Srinu-Pilli,1614613681971,3,108333,92528,325000,3.3333333333333335,0,10,10,1,96,SUCCESS,325000
ksvanaasen,1614696228315,3,108770,107211,326310,1.0,0,3,3,1,97,SUCCESS,326310
G-Leage,1614838350376,3,109249,107464,327749,0.0,0,0,0,0,98,SUCCESS,327749
AskJag07,1614588122875,3,111187,105658,333562,3.6666666666666665,0,11,11,1,99,SUCCESS,333562
Janeybop,1614793834339,3,111376,106170,334129,5.0,0,15,15,1,100,SUCCESS,334129
AllyAraujo10,1614908515178,3,114098,109880,342295,7.0,0,21,21,2,101,SUCCESS,342295
amol-league,1614580683532,3,114203,110148,342611,5.333333333333333,0,16,16,1,102,SUCCESS,342611
myfirstracer,1614867848099,3,114374,112112,343123,0.0,0,0,0,5,103,SUCCESS,343123
Teste001,1614910844886,3,115393,108936,346181,3.0,0,9,9,1,104,SUCCESS,346181
DK2048,1614779702601,3,115406,108694,346220,5.0,0,15,15,0,105,SUCCESS,346220
Brian-Cheungs-racer,1614728656736,3,116627,110607,349883,6.0,0,18,18,0,106,SUCCESS,349883
Diallo-3948,1614777538578,3,116890,113073,350671,6.666666666666667,0,20,20,2,107,SUCCESS,350671
Tori-TW-USYS,1614604951789,3,117440,98935,352322,15.333333333333334,0,46,46,0,108,SUCCESS,352322
Mahmut,1614848329998,3,117496,115141,352490,0.0,0,0,0,1,109,SUCCESS,352490
alex2,1614872550123,3,118270,114800,354812,1.0,0,3,3,12,110,SUCCESS,354812
Teste01,1614733096426,3,118420,115206,355260,2.6666666666666665,0,8,8,0,111,SUCCESS,355260
TotalCruise,1614627569479,3,118728,112870,356184,17.0,0,51,51,2,112,SUCCESS,356184
SSQQ,1614648131244,3,118755,110130,356267,3.3333333333333335,0,10,10,0,113,SUCCESS,356267
Otaboroid,1614610619984,3,119732,114403,359198,17.0,0,51,51,1,114,SUCCESS,359198
AltRanger196766,1614871701141,3,119750,110869,359252,5.333333333333333,0,16,16,3,115,SUCCESS,359252
DeepFlyer,1614733956168,3,119776,115545,359330,2.3333333333333335,0,7,7,4,116,SUCCESS,359330
ata-test,1614873492821,3,120634,117065,361903,5.666666666666667,0,17,17,1,117,SUCCESS,361903
DelRey69,1614844658906,3,121277,117063,363831,5.666666666666667,0,17,17,0,118,SUCCESS,363831
skichi,1614606707272,3,122488,111265,367465,2.0,0,6,6,2,119,SUCCESS,367465
LawrenceWong-hk,1614923351158,3,123928,116342,371785,9.333333333333334,0,28,28,2,120,SUCCESS,371785
Aramis0512,1614751199821,3,124415,111530,373245,7.666666666666667,0,23,23,1,121,SUCCESS,373245
WCNT,1614882788456,3,124909,121860,374728,5.666666666666667,0,17,17,0,122,SUCCESS,374728
random,1614693393117,3,126799,117876,380397,6.333333333333333,0,19,19,0,123,SUCCESS,380397
avaderbcar,1614730788866,3,127055,118556,381167,2.3333333333333335,0,7,7,0,124,SUCCESS,381167
Ligue1,1614733096531,3,128301,124864,384905,0.3333333333333333,0,1,1,0,125,SUCCESS,384905
KoRe401,1614657955663,3,130159,124404,390477,0.0,0,0,0,1,126,SUCCESS,390477
DRLM1,1614922009577,3,130245,129207,390736,2.6666666666666665,0,8,8,0,127,SUCCESS,390736
FSgeorgetoo,1614671147460,3,132397,128538,397192,2.3333333333333335,0,7,7,5,128,SUCCESS,397192
AlphonsaDavies,1614766650933,3,132983,122680,398950,4.666666666666667,0,14,14,6,129,SUCCESS,398950
TorillaTavataan,1614791580194,3,133991,130731,401975,4.333333333333333,0,13,13,1,130,SUCCESS,401975
AlexModel,1614722990618,3,134427,132224,403281,3.6666666666666665,0,9,11,7,131,SUCCESS,403281
Yan-QW,1614867980920,3,136115,133842,408346,15.666666666666666,0,47,47,2,132,SUCCESS,408346
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,133,SUCCESS,409388
Champi0n,1614847478888,3,137848,131284,413545,1.3333333333333333,0,4,4,0,134,SUCCESS,413545
tigui,1614871765427,3,138165,132456,414495,19.0,0,57,57,0,135,SUCCESS,414495
DH,1614571274580,3,139037,126724,417111,17.333333333333332,0,52,52,4,136,SUCCESS,417111
Jaz,1614621163852,3,142849,137262,428547,8.0,0,24,24,3,137,SUCCESS,428547
RCube,1614836378590,3,143036,110012,429109,9.0,0,26,27,1,138,SUCCESS,429109
Teste01-AM,1614733096642,3,146411,132800,439234,8.666666666666666,0,26,26,0,139,SUCCESS,439234
DirtFish2,1614804828505,3,147348,130001,442044,20.666666666666668,0,62,62,0,140,SUCCESS,442044
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,141,SUCCESS,447550
CarritoChocon,1614789287680,3,149262,144396,447787,9.0,0,27,27,0,142,SUCCESS,447787
dgilm,1614658142712,3,149584,144936,448754,9.666666666666666,0,29,29,0,143,SUCCESS,448754
quewa,1614846207546,3,149888,134974,449666,20.666666666666668,0,62,62,1,144,SUCCESS,449666
R4D4,1614805627890,3,158568,151112,475705,10.333333333333334,0,31,31,3,145,SUCCESS,475705
zongfu,1614731528065,3,167859,162444,503578,1.6666666666666667,0,5,5,1,146,SUCCESS,503578
Priyal318,1614654887561,3,169121,152160,507365,10.333333333333334,0,31,31,2,147,SUCCESS,507365
AlphaBetaTheta,1614710143687,3,174655,171796,523965,15.666666666666666,0,47,47,2,148,SUCCESS,523965
GCM,1614926038044,3,179935,134736,539805,26.0,0,78,78,3,149,SUCCESS,539805
Preyspeed,1614630708665,3,182764,170948,548293,15.666666666666666,0,46,47,1,150,SUCCESS,548293
GrabCarBoy,1614683104945,3,183195,178721,549586,25.333333333333332,0,76,76,1,151,SUCCESS,549586
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,152,SUCCESS,559076
DC1991,1614647352663,3,189266,177795,567800,18.333333333333332,0,55,55,1,153,SUCCESS,567800
Arcelik2,1614850834629,3,195087,182732,585262,12.666666666666666,0,38,38,3,154,SUCCESS,585262
OnoPoteco,1614661023411,3,210408,204334,631225,13.0,0,39,39,0,155,SUCCESS,631225
mezzat,1614776032005,3,211175,205925,633525,21.666666666666668,0,65,65,0,156,SUCCESS,633525
Chicago-1-Chasers,1614660961879,3,217704,207516,653114,27.0,0,81,81,0,157,SUCCESS,653114
SpeedRunnerES,1614690160220,3,219104,203866,657312,25.666666666666668,0,77,77,1,158,SUCCESS,657312
kaushalrao101test,1614632633178,3,220283,215070,660851,17.0,0,51,51,1,159,SUCCESS,660851
myleaguevish,1614757970493,3,231694,223544,695084,22.666666666666668,0,68,68,0,160,SUCCESS,695084
AGURRU,1614797877716,3,240025,234831,720077,29.333333333333332,0,88,88,1,161,SUCCESS,720077
Dribbly-Meander,1614651466925,3,241283,231395,723851,28.0,0,84,84,0,162,SUCCESS,723851
amurakami-deep-racer,1614697323677,3,244848,233895,734544,32.0,0,96,96,0,163,SUCCESS,734544
AIDeepRacer,1614921176883,3,273887,259272,821663,42.666666666666664,0,128,128,0,164,SUCCESS,821663
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,165,SUCCESS,887450
grant-schnettgoecke,1614832206395,3,296728,290795,890186,47.0,0,141,141,0,166,SUCCESS,890186
TorillaTavataan2,1614772499075,3,298658,289635,895974,38.666666666666664,0,116,116,1,167,SUCCESS,895974
NationalDayniehongbo,1614586476254,3,328203,313253,984609,50.666666666666664,0,152,152,0,168,SUCCESS,984609
metrogea,1614654772418,3,371486,369456,1114460,54.333333333333336,0,163,163,0,169,SUCCESS,1114460
