Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
EngChi,1593421616745,3,10668,10382,32006,0.0,0,0,0,434,39,SUCCESS,32006
iana,1592659876629,3,10743,10130,32230,0.0,0,0,0,48,40,SUCCESS,32230
Arcjude,1593341456601,3,10817,9983,32453,0.0,0,0,0,51,41,SUCCESS,32453
mayurmadnani,1593024383591,3,10846,10393,32540,0.0,0,0,0,692,42,SUCCESS,32540
BL334,1593268770399,3,10848,10401,32545,0.0,0,0,0,39,43,SUCCESS,32545
hiroisojp,1593355209875,3,10998,10696,32996,0.0,0,0,0,497,44,SUCCESS,32996
test-race01,1592530830185,3,11034,8874,33104,0.6666666666666666,0,2,2,6,45,SUCCESS,33104
anvillasoto,1593289930105,3,11060,10474,33182,0.0,0,0,0,63,46,SUCCESS,33182
nalbam-me,1591247669246,3,11133,9859,33399,0.3333333333333333,0,1,1,511,47,SUCCESS,33399
VaughanDiesel,1591847699968,3,11144,11007,33433,0.0,0,0,0,27,48,SUCCESS,33433
JonathanRacer,1593552112166,3,11168,9944,33505,0.3333333333333333,0,1,1,26,49,SUCCESS,33505
kito-DNPds,1593513560910,3,11189,10800,33567,0.0,0,0,0,1,50,SUCCESS,33567
YMG-DNPds,1593406754957,3,11197,10575,33593,0.0,0,0,0,50,51,SUCCESS,33593
Jerec,1592862598625,3,11219,10464,33659,0.3333333333333333,0,1,1,24,52,SUCCESS,33659
Rogue-DBS,1593233593777,3,11252,10602,33757,0.0,0,0,0,74,53,SUCCESS,33757
MING-CHUN,1591063243270,3,11319,10120,33958,0.3333333333333333,0,1,1,1,54,SUCCESS,33958
